Date,Open,High,Low,Close,Adj Close,Volume,Average,Ticker
2014-06-16,561.150024,566.77002,556.669983,566.52002,566.52002,5788000,561.7200015000001,GOOGL
2014-06-23,564.349976,589.599976,563.5,585.6900019999998,585.6900019999998,10715500,576.549988,GOOGL
2014-06-30,586.76001,594.25,583.289978,593.080017,593.080017,5216800,588.769989,GOOGL
2014-07-07,593.51001,595.650024,572.099976,586.650024,586.650024,7782500,583.875,GOOGL
2014-07-14,590.599976,606.700012,576.849976,605.1099849999998,605.1099849999998,12873100,591.774994,GOOGL
2014-07-21,601.349976,608.909973,594.450012,598.080017,598.080017,7940500,601.6799925,GOOGL
2014-07-28,597.75,601.099976,570.299988,573.599976,573.599976,8462600,585.699982,GOOGL
2014-08-04,576.51001,583.820007,567.450012,577.9400019999998,577.9400019999998,7142300,575.6350095,GOOGL
2014-08-11,579.0,589.469971,569.909973,583.710022,583.710022,7493600,579.689972,GOOGL
2014-08-18,587.099976,597.8099980000002,586.549988,592.539978,592.539978,5485700,592.1799930000001,GOOGL
2014-08-25,594.77002,595.580017,577.880005,582.3599849999998,582.3599849999998,6743800,586.730011,GOOGL
2014-09-01,582.950012,598.5,582.400024,597.780029,597.780029,6591900,590.450012,GOOGL
2014-09-08,599.1400150000002,603.52002,583.280029,584.900024,584.900024,7683400,593.4000245,GOOGL
2014-09-15,582.23999,605.400024,577.01001,605.400024,605.400024,10530600,591.205017,GOOGL
2014-09-22,602.5,603.799988,584.73999,587.900024,587.900024,7904000,594.269989,GOOGL
2014-09-29,581.830017,591.0,574.049988,586.25,586.25,6913700,582.524994,GOOGL
2014-10-06,589.950012,592.400024,555.01001,555.1900019999998,555.1900019999998,10430100,573.705017,GOOGL
2014-10-13,555.130005,560.880005,518.409973,522.969971,522.969971,19003200,539.644989,GOOGL
2014-10-20,520.450012,557.400024,519.1400150000002,548.900024,548.900024,12508100,538.2700195000001,GOOGL
2014-10-27,547.76001,568.72998,547.200012,567.869995,567.869995,9341700,557.9649959999999,GOOGL
2014-11-03,563.530029,567.150024,549.349976,551.820007,551.820007,7813100,558.25,GOOGL
2014-11-10,552.400024,562.5,551.619995,555.1900019999998,555.1900019999998,6433000,557.0599975,GOOGL
2014-11-17,555.1900019999998,555.1900019999998,539.1900019999998,545.8900150000002,545.8900150000002,9276700,547.1900019999998,GOOGL
2014-11-24,546.570007,552.5,544.150024,549.080017,549.080017,6247700,548.325012,GOOGL
2014-12-01,545.090027,548.789978,527.26001,528.080017,528.080017,10392200,538.024994,GOOGL
2014-12-08,529.219971,539.3599849999998,521.460022,521.51001,521.51001,12142500,530.4100034999999,GOOGL
