,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Date,Open,High,Low,Close,Adj Close,Volume,Average,Ticker
18,18,18,18,18,18,18,18,18,2015-01-19,98.300003,105.199997,97.589996,103.110001,103.110001,48492900,101.39499649999999,original/BABA
19,19,19,19,19,19,19,19,19,2015-01-26,104.400002,105.129997,87.360001,89.08000200000002,89.08000200000002,181837800,96.244999,original/BABA
20,20,20,20,20,20,20,20,20,2015-02-02,91.129997,91.879997,85.41999799999998,85.68,85.68,93470600,88.64999749999998,original/BABA
21,21,21,21,21,21,21,21,21,2015-02-09,85.83000200000002,89.300003,85.470001,89.050003,89.050003,66387700,87.385002,original/BABA
22,22,22,22,22,22,22,22,22,2015-02-16,88.779999,88.989998,86.379997,86.639999,86.639999,37971100,87.68499750000001,original/BABA
23,23,23,23,23,23,23,23,23,2015-02-23,86.510002,87.160004,83.879997,85.120003,85.120003,55960400,85.52000050000001,original/BABA
24,24,24,24,24,24,24,24,24,2015-03-02,85.0,86.269997,80.029999,84.400002,84.400002,116086900,83.14999800000001,original/BABA
25,25,25,25,25,25,25,25,25,2015-03-09,84.349998,84.349998,80.650002,81.860001,81.860001,68037200,82.5,original/BABA
26,26,26,26,26,26,26,26,26,2015-03-16,82.010002,87.040001,81.940002,85.199997,85.199997,121666400,84.4900015,original/BABA
27,27,27,27,27,27,27,27,27,2015-03-23,85.25,85.529999,82.389999,84.58000200000002,84.58000200000002,60771400,83.95999900000001,original/BABA
28,28,28,28,28,28,28,28,28,2015-03-30,85.029999,85.150002,81.25,82.279999,82.279999,56557700,83.200001,original/BABA
29,29,29,29,29,29,29,29,29,2015-04-06,82.050003,87.690002,81.613998,84.58000200000002,84.58000200000002,94515700,84.652,original/BABA
30,30,30,30,30,30,30,30,30,2015-04-13,85.160004,85.709999,81.610001,81.900002,81.900002,74523500,83.66,original/BABA
31,31,31,31,31,31,31,31,31,2015-04-20,82.25,84.989998,81.519997,84.57,84.57,69354000,83.2549975,original/BABA
32,32,32,32,32,32,32,32,32,2015-04-27,85.529999,86.269997,80.110001,81.16999799999998,81.16999799999998,81762900,83.189999,original/BABA
33,33,33,33,33,33,33,33,33,2015-05-04,81.16999799999998,89.290001,77.769997,87.059998,87.059998,178756300,83.529999,original/BABA
34,34,34,34,34,34,34,34,34,2015-05-11,86.699997,88.959999,86.059998,88.459999,88.459999,80383100,87.5099985,original/BABA
35,35,35,35,35,35,35,35,35,2015-05-18,87.610001,95.059998,86.470001,93.269997,93.269997,126811100,90.76499949999999,original/BABA
36,36,36,36,36,36,36,36,36,2015-05-25,93.650002,93.91999799999999,89.32,89.32,89.32,53223600,91.61999899999999,original/BABA
37,37,37,37,37,37,37,37,37,2015-06-01,90.089996,91.599998,89.489998,90.709999,90.709999,49216900,90.54499799999999,original/BABA
38,38,38,38,38,38,38,38,38,2015-06-08,90.650002,91.599998,86.120003,86.629997,86.629997,67929400,88.8600005,original/BABA
39,39,39,39,39,39,39,39,39,2015-06-15,86.300003,87.800003,85.16999799999998,85.739998,85.739998,53500300,86.48500049999998,original/BABA
40,40,40,40,40,40,40,40,40,2015-06-22,86.07,86.400002,82.82,83.279999,83.279999,49618200,84.610001,original/BABA
41,41,41,41,41,41,41,41,41,2015-06-29,83.279999,83.690002,80.800003,82.07,82.07,40534600,82.2450025,original/BABA
42,42,42,42,42,42,42,42,42,2015-07-06,80.559998,81.5,76.209999,80.300003,80.300003,99804000,78.85499949999999,original/BABA
43,43,43,43,43,43,43,43,43,2015-07-13,80.91999799999998,83.699997,80.209999,83.360001,83.360001,50493900,81.95499799999999,original/BABA
44,44,44,44,44,44,44,44,44,2015-07-20,83.559998,85.379997,82.0,83.019997,83.019997,41298200,83.6899985,original/BABA
45,45,45,45,45,45,45,45,45,2015-07-27,80.849998,81.699997,78.199997,78.339996,78.339996,51107300,79.949997,original/BABA
46,46,46,46,46,46,46,46,46,2015-08-03,78.199997,80.75,77.110001,78.82,78.82,43317400,78.9300005,original/BABA
47,47,47,47,47,47,47,47,47,2015-08-10,79.860001,80.989998,71.029999,74.760002,74.760002,110482900,76.0099985,original/BABA
48,48,48,48,48,48,48,48,48,2015-08-17,74.849998,75.239998,68.18,68.18,68.18,92136100,71.70999900000001,original/BABA
49,49,49,49,49,49,49,49,49,2015-08-24,58.16,71.589996,58.0,70.07,70.07,116442400,64.79499799999999,original/BABA
50,50,50,50,50,50,50,50,50,2015-08-31,69.18,69.300003,63.34,63.91,63.91,89145400,66.3200015,original/BABA
51,51,51,51,51,51,51,51,51,2015-09-07,65.779999,66.809998,60.25,64.629997,64.629997,114418200,63.529999,original/BABA
52,52,52,52,52,52,52,52,52,2015-09-14,62.549999,68.08000200000001,61.110001000000004,65.75,65.75,117987300,64.59500150000001,original/BABA
53,53,53,53,53,53,53,53,53,2015-09-21,65.379997,66.400002,58.209998999999996,59.240002000000004,59.240002000000004,97592400,62.3050005,original/BABA
54,54,54,54,54,54,54,54,54,2015-09-28,58.810001,63.240002000000004,57.200001,63.200001,63.200001,84488600,60.2200015,original/BABA
55,55,55,55,55,55,55,55,55,2015-10-05,63.470001,69.449997,62.200001,68.709999,68.709999,72404900,65.82499899999999,original/BABA
56,56,56,56,56,56,56,56,56,2015-10-12,69.639999,73.639999,67.425003,71.989998,71.989998,75044500,70.532501,original/BABA
57,57,57,57,57,57,57,57,57,2015-10-19,71.800003,75.760002,68.889999,75.620003,75.620003,71823000,72.3250005,original/BABA
58,58,58,58,58,58,58,58,58,2015-10-26,75.440002,84.440002,75.129997,83.83000200000002,83.83000200000002,137653000,79.7849995,original/BABA
59,59,59,59,59,59,59,59,59,2015-11-02,83.519997,86.41999799999998,80.769997,83.610001,83.610001,108311600,83.59499749999999,original/BABA
60,60,60,60,60,60,60,60,60,2015-11-09,83.440002,83.470001,75.639999,75.849998,75.849998,113807800,79.555,original/BABA
61,61,61,61,61,61,61,61,61,2015-11-16,75.83000200000002,80.785004,75.769997,79.949997,79.949997,82970800,78.2775005,original/BABA
62,62,62,62,62,62,62,62,62,2015-11-23,80.449997,82.675003,79.269997,81.379997,81.379997,62980800,80.9725,original/BABA
63,63,63,63,63,63,63,63,63,2015-11-30,81.5,85.82,81.379997,84.849998,84.849998,199345300,83.5999985,original/BABA
64,64,64,64,64,64,64,64,64,2015-12-07,84.800003,85.199997,79.42199699999998,79.739998,79.739998,79673200,82.31099699999999,original/BABA
65,65,65,65,65,65,65,65,65,2015-12-14,80.150002,85.32,78.989998,82.650002,82.650002,66848600,82.154999,original/BABA
66,66,66,66,66,66,66,66,66,2015-12-21,83.150002,85.099998,82.43,83.709999,83.709999,35832300,83.764999,original/BABA
67,67,67,67,67,67,67,67,67,2015-12-28,82.559998,83.510002,81.25,81.269997,81.269997,29945000,82.380001,original/BABA
68,68,68,68,68,68,68,68,68,2016-01-04,78.18,78.68,70.66999799999998,70.800003,70.800003,96997200,74.67499899999999,original/BABA
69,69,69,69,69,69,69,69,69,2016-01-11,71.290001,73.238998,67.541,69.589996,69.589996,81301800,70.38999899999999,original/BABA
70,70,70,70,70,70,70,70,70,2016-01-18,71.940002,73.339996,65.339996,70.370003,70.370003,69297300,69.339996,original/BABA
71,71,71,71,71,71,71,71,71,2016-01-25,70.800003,73.150002,65.400002,67.029999,67.029999,103239100,69.275002,original/BABA
72,72,72,72,72,72,72,72,72,2016-02-01,66.5,67.739998,60.869999,62.639998999999996,62.639998999999996,103003600,64.3049985,original/BABA
73,73,73,73,73,73,73,73,73,2016-02-08,60.900002,63.09,59.25,60.889998999999996,60.889998999999996,66439100,61.17,original/BABA
74,74,74,74,74,74,74,74,74,2016-02-15,64.41999799999999,68.5,64.040001,67.279999,67.279999,63075200,66.27000050000001,original/BABA
75,75,75,75,75,75,75,75,75,2016-02-22,68.300003,69.529999,64.660004,66.910004,66.910004,63756400,67.0950015,original/BABA
76,76,76,76,76,76,76,76,76,2016-02-29,67.639999,72.959999,67.559998,72.220001,72.220001,64840000,70.2599985,original/BABA
77,77,77,77,77,77,77,77,77,2016-03-07,72.199997,74.010002,70.605003,74.010002,74.010002,49663500,72.3075025,original/BABA
78,78,78,78,78,78,78,78,78,2016-03-14,74.010002,76.300003,71.75,76.25,76.25,49918700,74.0250015,original/BABA
79,79,79,79,79,79,79,79,79,2016-03-21,77.089996,79.68,73.529999,75.860001,75.860001,44281900,76.6049995,original/BABA
80,80,80,80,80,80,80,80,80,2016-03-28,76.449997,79.839996,74.900002,78.730003,78.730003,49839500,77.369999,original/BABA
81,81,81,81,81,81,81,81,81,2016-04-04,78.33000200000002,79.550003,76.621002,77.470001,77.470001,47813100,78.0855025,original/BABA
82,82,82,82,82,82,82,82,82,2016-04-11,78.07,79.858002,76.870003,78.970001,78.970001,53439400,78.3640025,original/BABA
83,83,83,83,83,83,83,83,83,2016-04-18,78.519997,81.779999,77.709999,79.889999,79.889999,54867400,79.744999,original/BABA
84,84,84,84,84,84,84,84,84,2016-04-25,79.800003,79.839996,75.660004,76.940002,76.940002,50416400,77.75,original/BABA
85,85,85,85,85,85,85,85,85,2016-05-02,76.889999,79.940002,75.010002,79.199997,79.199997,70808700,77.475002,original/BABA
86,86,86,86,86,86,86,86,86,2016-05-09,78.940002,80.485001,76.970001,77.160004,77.160004,51032600,78.72750099999999,original/BABA
87,87,87,87,87,87,87,87,87,2016-05-16,77.860001,80.199997,77.589996,78.790001,78.790001,51078900,78.89499649999999,original/BABA
88,88,88,88,88,88,88,88,88,2016-05-23,78.949997,81.309998,74.120003,80.970001,80.970001,124900700,77.7150005,original/BABA
89,89,89,89,89,89,89,89,89,2016-05-30,81.0,82.029999,75.709999,76.620003,76.620003,208536700,78.869999,original/BABA
90,90,90,90,90,90,90,90,90,2016-06-06,77.110001,78.529999,75.760002,75.91999799999998,75.91999799999998,63073700,77.14500050000001,original/BABA
91,91,91,91,91,91,91,91,91,2016-06-13,75.25,78.768997,74.849998,77.0,77.0,77547800,76.80949749999999,original/BABA
92,92,92,92,92,92,92,92,92,2016-06-20,77.900002,79.459999,75.43,76.290001,76.290001,53182600,77.4449995,original/BABA
93,93,93,93,93,93,93,93,93,2016-06-27,75.800003,80.050003,73.300003,79.650002,79.650002,57614100,76.675003,original/BABA
94,94,94,94,94,94,94,94,94,2016-07-04,79.040001,79.550003,77.68,78.989998,78.989998,35407100,78.6150015,original/BABA
95,95,95,95,95,95,95,95,95,2016-07-11,79.33000200000002,82.879997,79.239998,81.25,81.25,61732200,81.05999750000001,original/BABA
96,96,96,96,96,96,96,96,96,2016-07-18,80.599998,85.0,80.599998,84.489998,84.489998,52055900,82.799999,original/BABA
97,97,97,97,97,97,97,97,97,2016-07-25,84.470001,84.790001,81.945,82.480003,82.480003,48609500,83.3675005,original/BABA
98,98,98,98,98,98,98,98,98,2016-08-01,82.790001,85.08000200000002,82.589996,84.589996,84.589996,46574800,83.83499900000001,original/BABA
99,99,99,99,99,99,99,99,99,2016-08-08,84.989998,98.349998,84.300003,98.25,98.25,181119900,91.3250005,original/BABA
100,100,100,100,100,100,100,100,100,2016-08-15,98.279999,98.860001,95.050003,96.860001,96.860001,105584400,96.95500200000001,original/BABA
101,101,101,101,101,101,101,101,101,2016-08-22,96.470001,96.629997,93.120003,95.059998,95.059998,65770100,94.875,original/BABA
102,102,102,102,102,102,102,102,102,2016-08-29,94.599998,99.665001,94.209999,99.25,99.25,82262700,96.9375,original/BABA
103,103,103,103,103,103,103,103,103,2016-09-05,100.449997,104.300003,99.050003,99.620003,99.620003,85250100,101.675003,original/BABA
104,104,104,104,104,104,104,104,104,2016-09-12,97.379997,105.389999,97.0,104.639999,104.639999,98087200,101.1949995,original/BABA
105,105,105,105,105,105,105,105,105,2016-09-19,105.160004,109.760002,100.93,107.709999,107.709999,109771700,105.345001,original/BABA
106,106,106,106,106,106,106,106,106,2016-09-26,106.519997,109.870003,104.57,105.790001,105.790001,96547800,107.2200015,original/BABA
107,107,107,107,107,107,107,107,107,2016-10-03,105.449997,107.550003,104.980003,106.0,106.0,53934800,106.26500300000001,original/BABA
108,108,108,108,108,108,108,108,108,2016-10-10,106.790001,109.0,99.0,101.849998,101.849998,80021300,104.0,original/BABA
109,109,109,109,109,109,109,109,109,2016-10-17,101.5,104.989998,101.269997,103.940002,103.940002,45463100,103.1299975,original/BABA
110,110,110,110,110,110,110,110,110,2016-10-24,104.980003,105.300003,101.550003,101.93,101.93,44750900,103.425003,original/BABA
111,111,111,111,111,111,111,111,111,2016-10-31,102.650002,104.099998,96.459999,97.57,97.57,100526200,100.2799985,original/BABA
112,112,112,112,112,112,112,112,112,2016-11-07,100.07,100.620003,91.099998,92.989998,92.989998,91175100,95.8600005,original/BABA
113,113,113,113,113,113,113,113,113,2016-11-14,92.45099599999999,95.300003,87.879997,93.389999,93.389999,77461800,91.59,original/BABA
114,114,114,114,114,114,114,114,114,2016-11-21,94.050003,94.660004,91.449997,93.010002,93.010002,35953800,93.0550005,original/BABA
115,115,115,115,115,115,115,115,115,2016-11-28,93.019997,96.055,89.18,90.480003,90.480003,75684200,92.6175,original/BABA
116,116,116,116,116,116,116,116,116,2016-12-05,90.050003,93.639999,89.5,93.279999,93.279999,50027500,91.5699995,original/BABA
117,117,117,117,117,117,117,117,117,2016-12-12,92.050003,93.730003,88.559998,88.66999799999998,88.66999799999998,59490500,91.1450005,original/BABA
118,118,118,118,118,118,118,118,118,2016-12-19,88.610001,90.43,86.010002,86.790001,86.790001,48454400,88.220001,original/BABA
119,119,119,119,119,119,119,119,119,2016-12-26,86.720001,88.75,86.709999,87.809998,87.809998,24291900,87.72999949999999,original/BABA
120,120,120,120,120,120,120,120,120,2017-01-02,89.0,94.809998,88.08000200000002,93.889999,93.889999,44740900,91.44500000000001,original/BABA
121,121,121,121,121,121,121,121,121,2017-01-09,94.160004,97.903999,93.309998,96.269997,96.269997,53435200,95.6069985,original/BABA
122,122,122,122,122,122,122,122,122,2017-01-16,96.32,97.150002,95.0,96.059998,96.059998,29688100,96.075001,original/BABA
123,123,123,123,123,123,123,123,123,2017-01-23,96.480003,104.57,96.260002,102.07,102.07,95130400,100.41500099999999,original/BABA
124,124,124,124,124,124,124,124,124,2017-01-30,101.199997,102.379997,100.059998,100.389999,100.389999,33455400,101.2199975,original/BABA
125,125,125,125,125,125,125,125,125,2017-02-06,100.16999799999999,104.18,100.019997,102.360001,102.360001,38816900,102.0999985,original/BABA
126,126,126,126,126,126,126,126,126,2017-02-13,102.82,104.440002,100.110001,100.519997,100.519997,48027700,102.2750015,original/BABA
127,127,127,127,127,127,127,127,127,2017-02-20,101.029999,105.199997,100.910004,102.949997,102.949997,41421200,103.0550005,original/BABA
128,128,128,128,128,128,128,128,128,2017-02-27,102.5,104.989998,102.029999,103.309998,103.309998,39519100,103.5099985,original/BABA
129,129,129,129,129,129,129,129,129,2017-03-06,102.760002,104.290001,102.099998,103.389999,103.389999,26986900,103.1949995,original/BABA
130,130,130,130,130,130,130,130,130,2017-03-13,103.519997,106.5,102.599998,105.610001,105.610001,56786600,104.549999,original/BABA
131,131,131,131,131,131,131,131,131,2017-03-20,106.230003,109.129997,103.980003,108.040001,108.040001,54467800,106.555,original/BABA
132,132,132,132,132,132,132,132,132,2017-03-27,106.650002,110.449997,106.510002,107.83000200000001,107.83000200000001,42565400,108.47999949999999,original/BABA
133,133,133,133,133,133,133,133,133,2017-04-03,108.849998,109.470001,106.760002,108.989998,108.989998,36642900,108.1150015,original/BABA
134,134,134,134,134,134,134,134,134,2017-04-10,109.0,111.879997,108.839996,110.209999,110.209999,39767500,110.3599965,original/BABA
135,135,135,135,135,135,135,135,135,2017-04-17,110.910004,113.599998,110.300003,113.110001,113.110001,47778800,111.9500005,original/BABA
136,136,136,136,136,136,136,136,136,2017-04-24,114.040001,115.989998,114.019997,115.5,115.5,47897200,115.0049975,original/BABA
137,137,137,137,137,137,137,137,137,2017-05-01,115.629997,118.690002,114.800003,116.040001,116.040001,42048600,116.7450025,original/BABA
138,138,138,138,138,138,138,138,138,2017-05-08,116.900002,120.5,116.199997,120.339996,120.339996,52228500,118.3499985,original/BABA
139,139,139,139,139,139,139,139,139,2017-05-15,121.029999,126.400002,114.0,123.220001,123.220001,107405900,120.200001,original/BABA
140,140,140,140,140,140,140,140,140,2017-05-22,124.980003,125.675003,121.949997,123.989998,123.989998,56280200,123.8125,original/BABA
141,141,141,141,141,141,141,141,141,2017-05-29,124.08000200000001,124.879997,122.0,124.129997,124.129997,36169100,123.4399985,original/BABA
142,142,142,142,142,142,142,142,142,2017-06-05,124.019997,148.28999299999995,123.870003,139.440002,139.440002,164023600,136.079998,original/BABA
143,143,143,143,143,143,143,143,143,2017-06-12,139.169998,142.244003,133.100006,134.869995,134.869995,172860900,137.6720045,original/BABA
144,144,144,144,144,144,144,144,144,2017-06-19,137.809998,144.679993,137.399994,143.009995,143.009995,110100300,141.03999349999998,original/BABA
145,145,145,145,145,145,145,145,145,2017-06-26,144.029999,145.360001,137.520004,140.899994,140.899994,89369700,141.4400025,original/BABA
146,146,146,146,146,146,146,146,146,2017-07-03,141.75,145.0,139.494995,142.429993,142.429993,43951900,142.2474975,original/BABA
147,147,147,147,147,147,147,147,147,2017-07-10,143.0,152.25,142.25,151.830002,151.830002,61980000,147.25,original/BABA
148,148,148,148,148,148,148,148,148,2017-07-17,153.529999,156.41000400000001,150.309998,151.889999,151.889999,75744300,153.360001,original/BABA
149,149,149,149,149,149,149,149,149,2017-07-24,152.770004,160.389999,150.850006,157.559998,157.559998,74083600,155.6200025,original/BABA
150,150,150,150,150,150,150,150,150,2017-07-31,158.899994,159.389999,149.100006,153.330002,153.330002,71818000,154.2450025,original/BABA
151,151,151,151,151,151,151,151,151,2017-08-07,154.830002,159.83999599999999,147.5,151.699997,151.699997,84002400,153.669998,original/BABA
152,152,152,152,152,152,152,152,152,2017-08-14,154.770004,169.5,153.100006,167.5,167.5,142888600,161.300003,original/BABA
153,153,153,153,153,153,153,153,153,2017-08-21,168.28999299999995,177.0,166.979996,171.740005,171.740005,113753100,171.989998,original/BABA
154,154,154,154,154,154,154,154,154,2017-08-28,171.149994,172.899994,164.350006,171.03999299999995,171.03999299999995,89626600,168.625,original/BABA
155,155,155,155,155,155,155,155,155,2017-09-04,169.470001,171.929993,167.0,169.0,169.0,62419100,169.46499649999998,original/BABA
156,156,156,156,156,156,156,156,156,2017-09-11,171.5,179.929993,171.5,176.699997,176.699997,105343600,175.71499649999998,original/BABA
157,157,157,157,157,157,157,157,157,2017-09-18,178.889999,180.869995,175.300003,178.139999,178.139999,80396900,178.08499899999998,original/BABA
158,158,158,158,158,158,158,158,158,2017-09-25,176.479996,177.0,166.78999299999995,172.71000700000005,172.71000700000005,104532900,171.8949965,original/BABA
159,159,159,159,159,159,159,159,159,2017-10-02,174.570007,180.0,172.570007,179.199997,179.199997,61343200,176.28500350000002,original/BABA
160,160,160,160,160,160,160,160,160,2017-10-09,178.970001,184.699997,177.970001,178.449997,178.449997,73736200,181.33499899999998,original/BABA
161,161,161,161,161,161,161,161,161,2017-10-16,180.0,180.119995,175.300003,177.320007,177.320007,80216800,177.70999899999998,original/BABA
162,162,162,162,162,162,162,162,162,2017-10-23,177.800003,178.009995,168.580002,176.149994,176.149994,80906300,173.29499850000002,original/BABA
163,163,163,163,163,163,163,163,163,2017-10-30,178.429993,191.220001,177.58999599999999,183.21000700000002,183.21000700000002,131008300,184.40499849999998,original/BABA
164,164,164,164,164,164,164,164,164,2017-11-06,184.070007,189.860001,181.050003,186.41000400000001,186.41000400000001,86233400,185.455002,original/BABA
165,165,165,165,165,165,165,165,165,2017-11-13,186.770004,187.880005,176.73599199999995,185.130005,185.130005,79993600,182.3079985,original/BABA
166,166,166,166,166,166,166,166,166,2017-11-20,187.600006,191.75,186.61099199999998,191.190002,191.190002,69936700,189.180496,original/BABA
167,167,167,167,167,167,167,167,167,2017-11-27,190.490005,191.449997,173.619995,174.610001,174.610001,121168400,182.53499599999998,original/BABA
168,168,168,168,168,168,168,168,168,2017-12-04,177.199997,178.96000700000005,164.25,177.619995,177.619995,130644100,171.6050035,original/BABA
169,169,169,169,169,169,169,169,169,2017-12-11,179.899994,180.679993,169.610001,173.550003,173.550003,131122800,175.144997,original/BABA
170,170,170,170,170,170,170,170,170,2017-12-18,174.600006,176.66000400000001,170.509995,176.28999299999995,176.28999299999995,85418000,173.5849995,original/BABA
171,171,171,171,171,171,171,171,171,2017-12-25,174.550003,175.149994,171.199997,172.429993,172.429993,42278800,173.1749955,original/BABA
172,172,172,172,172,172,172,172,172,2018-01-01,176.399002,190.75,175.699997,190.699997,190.699997,87680900,183.2249985,original/BABA
173,173,173,173,173,173,173,173,173,2018-01-08,190.46000700000002,192.490005,186.580002,187.78999299999998,187.78999299999998,77859000,189.53500350000002,original/BABA
174,174,174,174,174,174,174,174,174,2018-01-15,190.399994,191.740005,179.320007,184.050003,184.050003,78280100,185.53000600000001,original/BABA
175,175,175,175,175,175,175,175,175,2018-01-22,184.975006,205.229996,181.679993,205.220001,205.220001,129009700,193.4549945,original/BABA
176,176,176,176,176,176,176,176,176,2018-01-29,204.830002,206.199997,186.800003,187.309998,187.309998,157131400,196.5,original/BABA
177,177,177,177,177,177,177,177,177,2018-02-05,183.699997,190.470001,168.880005,176.669998,176.669998,146661400,179.675003,original/BABA
178,178,178,178,178,178,178,178,178,2018-02-12,180.440002,189.559998,175.085999,183.679993,183.679993,85309900,182.32299849999998,original/BABA
179,179,179,179,179,179,179,179,179,2018-02-19,183.669998,193.404999,183.0,193.28999299999998,193.28999299999998,66146600,188.2024995,original/BABA
180,180,180,180,180,180,180,180,180,2018-02-26,194.46000700000002,195.149994,175.449997,179.759995,179.759995,98244600,185.2999955,original/BABA
181,181,181,181,181,181,181,181,181,2018-03-05,179.41000400000001,190.699997,177.070007,190.550003,190.550003,75781500,183.885002,original/BABA
182,182,182,182,182,182,182,182,182,2018-03-12,192.300003,201.5,187.389999,200.279999,200.279999,113138500,194.4449995,original/BABA
183,183,183,183,183,183,183,183,183,2018-03-19,198.0,199.21000700000002,180.401001,181.199997,181.199997,87750800,189.805504,original/BABA
184,184,184,184,184,184,184,184,184,2018-03-26,187.889999,192.25,177.570007,183.53999299999998,183.53999299999998,69846600,184.91000350000002,original/BABA
185,185,185,185,185,185,185,185,185,2018-04-02,182.809998,183.509995,166.130005,167.520004,167.520004,97038300,174.82,original/BABA
186,186,186,186,186,186,186,186,186,2018-04-09,169.75,178.16000400000001,168.610001,172.03999299999995,172.03999299999995,69984100,173.3850025,original/BABA
187,187,187,187,187,187,187,187,187,2018-04-16,172.009995,183.630005,171.009995,179.110001,179.110001,69596800,177.32,original/BABA
188,188,188,188,188,188,188,188,188,2018-04-23,178.630005,179.320007,166.639999,177.16000400000001,177.16000400000001,72109900,172.980003,original/BABA
189,189,189,189,189,189,189,189,189,2018-04-30,178.08999599999999,190.600006,175.770004,188.889999,188.889999,130169400,183.185005,original/BABA
190,190,190,190,190,190,190,190,190,2018-05-07,190.41000400000001,199.770004,190.300003,194.360001,194.360001,99535200,195.03500350000002,original/BABA
191,191,191,191,191,191,191,191,191,2018-05-14,195.899994,200.0,193.860001,195.0,195.0,70922300,196.9300005,original/BABA
192,192,192,192,192,192,192,192,192,2018-05-21,197.800003,201.5,192.800995,199.199997,199.199997,75848600,197.1504975,original/BABA
193,193,193,193,193,193,193,193,193,2018-05-28,197.940002,204.990005,196.850006,204.33999599999999,204.33999599999999,73813700,200.9200055,original/BABA
194,194,194,194,194,194,194,194,194,2018-06-04,205.119995,211.69999700000002,200.429993,205.070007,205.070007,95218200,206.064995,original/BABA
195,195,195,195,195,195,195,195,195,2018-06-11,206.5,211.11999500000002,205.009995,208.0,208.0,89320400,208.064995,original/BABA
196,196,196,196,196,196,196,196,196,2018-06-18,205.16000400000001,208.600006,199.5,202.009995,202.009995,78237800,204.050003,original/BABA
197,197,197,197,197,197,197,197,197,2018-06-25,197.850006,198.100006,182.03999299999998,185.529999,185.529999,122955500,190.0699995,original/BABA
198,198,198,198,198,198,198,198,198,2018-07-02,181.66000400000001,192.490005,181.059998,192.270004,192.270004,64447300,186.7750015,original/BABA
199,199,199,199,199,199,199,199,199,2018-07-09,194.449997,195.130005,187.419998,190.03999299999998,190.03999299999998,74015700,191.2750015,original/BABA
200,200,200,200,200,200,200,200,200,2018-07-16,189.570007,193.229996,186.610001,187.25,187.25,62453500,189.91999850000002,original/BABA
201,201,201,201,201,201,201,201,201,2018-07-23,187.179993,198.350006,184.800003,189.419998,189.419998,83939000,191.5750045,original/BABA
202,202,202,202,202,202,202,202,202,2018-07-30,190.220001,190.58999599999999,179.779999,180.83999599999999,180.83999599999999,90455200,185.1849975,original/BABA
203,203,203,203,203,203,203,203,203,2018-08-06,180.699997,183.0,174.75,180.009995,180.009995,134448200,178.875,original/BABA
