,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Date,Open,High,Low,Close,Adj Close,Volume,Average,Ticker
24,24,24,24,24,24,24,24,24,2014-12-01,338.119995,340.640015,310.839996,312.630005,312.630005,19971700,325.7400055,original/AMZN
25,25,25,25,25,25,25,25,25,2014-12-08,311.570007,316.559998,301.140015,307.320007,307.320007,17351000,308.8500065,original/AMZN
26,26,26,26,26,26,26,26,26,2014-12-15,308.869995,310.859985,293.0299990000001,299.899994,299.899994,31223600,301.94499200000007,original/AMZN
27,27,27,27,27,27,27,27,27,2014-12-22,301.940002,310.7799990000001,301.940002,309.089996,309.089996,11125100,306.36000050000007,original/AMZN
28,28,28,28,28,28,28,28,28,2014-12-29,307.850006,314.75,306.579987,308.519989,308.519989,9933200,310.66499350000004,original/AMZN
29,29,29,29,29,29,29,29,29,2015-01-05,307.01001,308.380005,292.380005,296.929993,296.929993,14611400,300.380005,original/AMZN
30,30,30,30,30,30,30,30,30,2015-01-12,297.559998,301.5,285.25,290.73999,290.73999,20988400,293.375,original/AMZN
31,31,31,31,31,31,31,31,31,2015-01-19,292.589996,316.929993,286.390015,312.390015,312.390015,22957300,301.660004,original/AMZN
32,32,32,32,32,32,32,32,32,2015-01-26,311.820007,359.5,299.329987,354.52999900000015,354.52999900000015,41666500,329.41499350000004,original/AMZN
33,33,33,33,33,33,33,33,33,2015-02-02,350.049988,378.799988,350.01001,374.27999900000003,374.27999900000003,31724800,364.404999,original/AMZN
34,34,34,34,34,34,34,34,34,2015-02-09,371.0,383.0,367.200012,381.829987,381.829987,14064500,375.100006,original/AMZN
35,35,35,35,35,35,35,35,35,2015-02-16,377.72000099999997,383.700012,372.670013,383.660004,383.660004,12408500,378.18501249999997,original/AMZN
36,36,36,36,36,36,36,36,36,2015-02-23,383.440002,389.369995,376.160004,380.160004,380.160004,12491700,382.76499950000004,original/AMZN
37,37,37,37,37,37,37,37,37,2015-03-02,380.850006,388.420013,378.880005,380.089996,380.089996,11658900,383.65000899999995,original/AMZN
38,38,38,38,38,38,38,38,38,2015-03-09,378.399994,379.329987,366.26001,370.579987,370.579987,13307800,372.7949985,original/AMZN
39,39,39,39,39,39,39,39,39,2015-03-16,370.380005,379.369995,366.700012,378.48999,378.48999,12708200,373.0350035,original/AMZN
40,40,40,40,40,40,40,40,40,2015-03-23,378.070007,381.769989,365.649994,370.559998,370.559998,13426800,373.7099915,original/AMZN
41,41,41,41,41,41,41,41,41,2015-03-30,371.869995,377.700012,368.339996,372.25,372.25,8653400,373.020004,original/AMZN
42,42,42,42,42,42,42,42,42,2015-04-06,370.100006,387.119995,369.359985,382.649994,382.649994,12607800,378.23999000000003,original/AMZN
43,43,43,43,43,43,43,43,43,2015-04-13,383.52999900000003,387.809998,374.399994,375.559998,375.559998,12296600,381.104996,original/AMZN
44,44,44,44,44,44,44,44,44,2015-04-20,378.549988,452.64999400000005,377.0,445.10000599999995,445.10000599999995,38276500,414.82499700000005,original/AMZN
45,45,45,45,45,45,45,45,45,2015-04-27,443.85998499999994,446.98999000000003,416.0,422.869995,422.869995,20406800,431.494995,original/AMZN
46,46,46,46,46,46,46,46,46,2015-05-04,424.799988,435.200012,414.549988,433.69000199999994,433.69000199999994,13354200,424.875,original/AMZN
47,47,47,47,47,47,47,47,47,2015-05-11,432.51000999999997,439.0,424.299988,426.0,426.0,12466600,431.649994,original/AMZN
48,48,48,48,48,48,48,48,48,2015-05-18,426.0,436.89999400000005,418.359985,427.630005,427.630005,13071100,427.6299895,original/AMZN
49,49,49,49,49,49,49,49,49,2015-05-25,426.200012,432.5,422.0,429.23001100000016,429.23001100000016,9396300,427.25,original/AMZN
50,50,50,50,50,50,50,50,50,2015-06-01,430.39999400000005,438.39001500000006,426.200012,426.950012,426.950012,11068800,432.29501350000004,original/AMZN
51,51,51,51,51,51,51,51,51,2015-06-08,425.619995,438.89001500000006,419.140015,429.920013,429.920013,11604800,429.01501500000006,original/AMZN
52,52,52,52,52,52,52,52,52,2015-06-15,427.660004,444.98999000000003,422.64001500000006,434.920013,434.920013,14406800,433.81500250000005,original/AMZN
53,53,53,53,53,53,53,53,53,2015-06-22,437.0,447.040009,433.69000199999994,438.10000599999995,438.10000599999995,12551400,440.36500549999994,original/AMZN
54,54,54,54,54,54,54,54,54,2015-06-29,434.98001100000016,440.0,429.0,437.709991,437.709991,8680600,434.5,original/AMZN
55,55,55,55,55,55,55,55,55,2015-07-06,435.23001100000016,444.72000099999997,425.57000700000003,443.51000999999997,443.51000999999997,12412900,435.145004,original/AMZN
56,56,56,56,56,56,56,56,56,2015-07-13,448.290009,485.420013,447.540009,483.01000999999997,483.01000999999997,20708200,466.480011,original/AMZN
57,57,57,57,57,57,57,57,57,2015-07-20,492.57000700000003,580.570007,475.700012,529.419983,529.419983,42333000,528.1350095,original/AMZN
58,58,58,58,58,58,58,58,58,2015-07-27,527.75,544.950012,523.119995,536.150024,536.150024,23285400,534.0350035,original/AMZN
59,59,59,59,59,59,59,59,59,2015-08-03,537.450012,542.73999,518.210022,522.619995,522.619995,16627900,530.475006,original/AMZN
60,60,60,60,60,60,60,60,60,2015-08-10,528.52002,534.659973,513.0599980000002,531.52002,531.52002,14114500,523.8599855000001,original/AMZN
61,61,61,61,61,61,61,61,61,2015-08-17,531.289978,539.48999,494.47000099999997,494.47000099999997,494.47000099999997,18091500,516.9799955,original/AMZN
62,62,62,62,62,62,62,62,62,2015-08-24,463.579987,522.6900019999998,451.0,518.01001,518.01001,30996700,486.8450009999999,original/AMZN
63,63,63,63,63,63,63,63,63,2015-08-31,516.4400019999998,519.409973,493.42999299999997,499.0,499.0,16396800,506.419983,original/AMZN
64,64,64,64,64,64,64,64,64,2015-09-07,508.69000199999994,529.950012,508.51000999999997,529.4400019999998,529.4400019999998,13953300,519.230011,original/AMZN
65,65,65,65,65,65,65,65,65,2015-09-14,529.4400019999998,546.969971,517.200012,540.26001,540.26001,18523700,532.0849915,original/AMZN
66,66,66,66,66,66,66,66,66,2015-09-21,544.330017,549.780029,521.400024,524.25,524.25,16894600,535.5900265,original/AMZN
67,67,67,67,67,67,67,67,67,2015-09-28,520.02002,532.599976,490.5,532.539978,532.539978,22248700,511.549988,original/AMZN
68,68,68,68,68,68,68,68,68,2015-10-05,536.98999,551.5,519.8900150000002,539.799988,539.799988,19920100,535.6950075000001,original/AMZN
69,69,69,69,69,69,69,69,69,2015-10-12,539.960022,570.9400019999998,539.679993,570.76001,570.76001,18549000,555.3099974999999,original/AMZN
70,70,70,70,70,70,70,70,70,2015-10-19,570.76001,619.450012,552.52002,599.030029,599.030029,30519000,585.9850160000001,original/AMZN
71,71,71,71,71,71,71,71,71,2015-10-26,602.299988,630.719971,596.289978,625.900024,625.900024,19716000,613.5049745,original/AMZN
72,72,72,72,72,72,72,72,72,2015-11-02,627.130005,662.26001,620.409973,659.369995,659.369995,19711200,641.3349915,original/AMZN
73,73,73,73,73,73,73,73,73,2015-11-09,658.650024,675.960022,640.450012,642.349976,642.349976,23471400,658.205017,original/AMZN
74,74,74,74,74,74,74,74,74,2015-11-16,640.919983,672.8599849999998,622.289978,668.450012,668.450012,24827200,647.5749814999999,original/AMZN
75,75,75,75,75,75,75,75,75,2015-11-23,671.5,682.77002,661.210022,673.26001,673.26001,13593200,671.9900210000001,original/AMZN
76,76,76,76,76,76,76,76,76,2015-11-30,675.900024,684.820007,661.400024,672.6400150000002,672.6400150000002,24317400,673.1100155,original/AMZN
77,77,77,77,77,77,77,77,77,2015-12-07,674.73999,679.98999,639.619995,640.150024,640.150024,21457500,659.8049925,original/AMZN
78,78,78,78,78,78,78,78,78,2015-12-14,641.75,682.5,635.27002,664.1400150000002,664.1400150000002,23570500,658.88501,original/AMZN
79,79,79,79,79,79,79,79,79,2015-12-21,668.5,669.900024,656.630005,662.789978,662.789978,9730800,663.2650145,original/AMZN
80,80,80,80,80,80,80,80,80,2015-12-28,665.5599980000002,696.4400019999997,665.5,675.8900150000002,675.8900150000002,16779400,680.9700009999999,original/AMZN
81,81,81,81,81,81,81,81,81,2016-01-04,656.289978,657.719971,605.210022,607.049988,607.049988,33054100,631.4649965,original/AMZN
82,82,82,82,82,82,82,82,82,2016-01-11,612.47998,625.98999,565.299988,570.179993,570.179993,32271000,595.644989,original/AMZN
83,83,83,83,83,83,83,83,83,2016-01-18,577.090027,600.099976,547.179993,596.380005,596.380005,22845900,573.6399845,original/AMZN
84,84,84,84,84,84,84,84,84,2016-01-25,597.98999,638.0599980000002,570.0,587.0,587.0,41985000,604.0299990000001,original/AMZN
85,85,85,85,85,85,85,85,85,2016-02-01,578.150024,581.799988,499.19000199999994,502.130005,502.130005,38601300,540.494995,original/AMZN
86,86,86,86,86,86,86,86,86,2016-02-08,486.47000099999997,516.75,474.0,507.079987,507.079987,36439800,495.375,original/AMZN
87,87,87,87,87,87,87,87,87,2016-02-15,519.47998,541.200012,511.660004,534.900024,534.900024,19652200,526.430008,original/AMZN
88,88,88,88,88,88,88,88,88,2016-02-22,542.200012,562.5,533.150024,555.22998,555.22998,25236600,547.825012,original/AMZN
89,89,89,89,89,89,89,89,89,2016-02-29,554.0,585.0,552.51001,575.1400150000002,575.1400150000002,19919300,568.755005,original/AMZN
90,90,90,90,90,90,90,90,90,2016-03-07,573.539978,573.630005,547.900024,569.6099849999998,569.6099849999998,21719800,560.7650145,original/AMZN
91,91,91,91,91,91,91,91,91,2016-03-14,567.0,581.52002,546.090027,552.080017,552.080017,24093700,563.8050235000001,original/AMZN
92,92,92,92,92,92,92,92,92,2016-03-21,548.909973,583.549988,538.580017,582.950012,582.950012,18325500,561.0650025,original/AMZN
93,93,93,93,93,93,93,93,93,2016-03-28,584.400024,603.23999,575.5599980000002,598.5,598.5,16778300,589.3999940000001,original/AMZN
94,94,94,94,94,94,94,94,94,2016-04-04,599.0,602.3900150000002,585.25,594.599976,594.599976,13394100,593.8200075000001,original/AMZN
95,95,95,95,95,95,95,95,95,2016-04-11,596.1400150000002,626.77002,592.3099980000002,625.8900150000002,625.8900150000002,15930900,609.540009,original/AMZN
96,96,96,96,96,96,96,96,96,2016-04-18,625.349976,638.01001,611.5599980000002,620.5,620.5,18681900,624.7850040000001,original/AMZN
97,97,97,97,97,97,97,97,97,2016-04-25,616.6099849999998,669.97998,599.200012,659.590027,659.590027,27456400,634.5899959999999,original/AMZN
98,98,98,98,98,98,98,98,98,2016-05-02,663.919983,685.5,656.0,673.950012,673.950012,25325800,670.75,original/AMZN
99,99,99,99,99,99,99,99,99,2016-05-09,673.950012,722.450012,671.409973,709.919983,709.919983,27219000,696.9299925,original/AMZN
100,100,100,100,100,100,100,100,100,2016-05-16,710.130005,714.469971,688.76001,702.799988,702.799988,20779300,701.6149905,original/AMZN
101,101,101,101,101,101,101,101,101,2016-05-23,704.25,716.599976,696.419983,712.23999,712.23999,13566700,706.5099795,original/AMZN
102,102,102,102,102,102,102,102,102,2016-05-30,712.330017,728.280029,711.320007,725.539978,725.539978,13269400,719.800018,original/AMZN
103,103,103,103,103,103,103,103,103,2016-06-06,726.5,731.5,714.210022,717.909973,717.909973,13256700,722.855011,original/AMZN
104,104,104,104,104,104,104,104,104,2016-06-13,714.01001,722.5599980000003,699.179993,706.3900150000003,706.3900150000003,17564300,710.8699955000002,original/AMZN
105,105,105,105,105,105,105,105,105,2016-06-20,713.5,722.119995,692.200012,698.960022,698.960022,18532700,707.1600035,original/AMZN
106,106,106,106,106,106,106,106,106,2016-06-27,692.01001,728.0,682.119995,725.679993,725.679993,18450600,705.0599975,original/AMZN
107,107,107,107,107,107,107,107,107,2016-07-04,722.799988,746.099976,719.6099849999997,745.8099980000003,745.8099980000003,12735500,732.8549804999998,original/AMZN
108,108,108,108,108,108,108,108,108,2016-07-11,750.0,757.340027,734.049988,735.4400019999997,735.4400019999997,18473200,745.6950075,original/AMZN
109,109,109,109,109,109,109,109,109,2016-07-18,735.48999,751.280029,728.719971,744.8599849999997,744.8599849999997,11980500,740.0,original/AMZN
110,110,110,110,110,110,110,110,110,2016-07-25,746.549988,766.0,732.75,758.8099980000003,758.8099980000003,22435500,749.375,original/AMZN
111,111,111,111,111,111,111,111,111,2016-08-01,759.869995,770.5,750.349976,765.97998,765.97998,16643400,760.424988,original/AMZN
112,112,112,112,112,112,112,112,112,2016-08-08,766.8099980000003,773.75,761.02002,772.5599980000003,772.5599980000003,9046300,767.38501,original/AMZN
113,113,113,113,113,113,113,113,113,2016-08-15,771.900024,772.039978,756.8900150000003,757.3099980000003,757.3099980000003,9416200,764.4649965000001,original/AMZN
114,114,114,114,114,114,114,114,114,2016-08-22,757.5,770.0,752.099976,769.0,769.0,9347300,761.049988,original/AMZN
115,115,115,115,115,115,115,115,115,2016-08-29,768.719971,776.0,764.0,772.4400019999997,772.4400019999997,9502800,770.0,original/AMZN
116,116,116,116,116,116,116,116,116,2016-09-05,774.039978,790.789978,760.1099849999997,760.1400150000003,760.1400150000003,12428100,775.4499814999999,original/AMZN
117,117,117,117,117,117,117,117,117,2016-09-12,757.349976,780.460022,756.0,778.52002,778.52002,17298100,768.230011,original/AMZN
118,118,118,118,118,118,118,118,118,2016-09-19,779.969971,807.75,771.0,805.75,805.75,13380700,789.375,original/AMZN
119,119,119,119,119,119,119,119,119,2016-09-26,801.799988,839.9500119999999,797.150024,837.3099980000003,837.3099980000003,20245900,818.5500179999999,original/AMZN
120,120,120,120,120,120,120,120,120,2016-10-03,836.0,847.2100220000003,830.26001,839.429993,839.429993,14299000,838.7350160000001,original/AMZN
121,121,121,121,121,121,121,121,121,2016-10-10,843.25,845.2000119999999,821.210022,822.960022,822.960022,13877800,833.205017,original/AMZN
122,122,122,122,122,122,122,122,122,2016-10-17,821.5,823.26001,803.099976,818.98999,818.98999,13878000,813.179993,original/AMZN
123,123,123,123,123,123,123,123,123,2016-10-24,824.950012,843.090027,774.6099849999997,776.320007,776.320007,29554900,808.8500059999999,original/AMZN
124,124,124,124,124,124,124,124,124,2016-10-31,781.030029,800.840027,753.22998,755.049988,755.049988,24739800,777.0350034999999,original/AMZN
125,125,125,125,125,125,125,125,125,2016-11-07,771.6400150000003,791.73999,717.700012,739.01001,739.01001,37290400,754.720001,original/AMZN
126,126,126,126,126,126,126,126,126,2016-11-14,745.51001,767.73999,710.099976,760.159973,760.159973,25703900,738.919983,original/AMZN
127,127,127,127,127,127,127,127,127,2016-11-21,766.0,792.400024,765.1099849999997,780.369995,780.369995,15285500,778.7550044999998,original/AMZN
128,128,128,128,128,128,128,128,128,2016-11-28,776.98999,777.0,736.700012,740.340027,740.340027,20564300,756.850006,original/AMZN
129,129,129,129,129,129,129,129,129,2016-12-05,745.0,773.789978,742.0,768.659973,768.659973,17454800,757.894989,original/AMZN
130,130,130,130,130,130,130,130,130,2016-12-12,766.400024,782.460022,754.0,757.77002,757.77002,22334600,768.230011,original/AMZN
131,131,131,131,131,131,131,131,131,2016-12-19,758.8900150000003,774.3900150000003,756.159973,760.590027,760.590027,12381900,765.2749940000001,original/AMZN
132,132,132,132,132,132,132,132,132,2016-12-26,763.400024,780.0,748.280029,749.869995,749.869995,13232600,764.1400145,original/AMZN
133,133,133,133,133,133,133,133,133,2017-01-02,757.919983,799.4400019999997,747.700012,795.98999,795.98999,17847900,773.5700069999998,original/AMZN
134,134,134,134,134,134,134,134,134,2017-01-09,798.0,821.650024,789.51001,817.1400150000003,817.1400150000003,17657100,805.580017,original/AMZN
135,135,135,135,135,135,135,135,135,2017-01-16,815.700012,816.02002,803.4400019999997,808.330017,808.330017,11930600,809.7300109999999,original/AMZN
136,136,136,136,136,136,136,136,136,2017-01-23,806.799988,843.840027,805.080017,835.77002,835.77002,16276800,824.460022,original/AMZN
137,137,137,137,137,137,137,137,137,2017-01-30,833.0,842.48999,804.0,810.200012,810.200012,28954000,823.244995,original/AMZN
138,138,138,138,138,138,138,138,138,2017-02-06,809.799988,828.0,803.0,827.460022,827.460022,15135900,815.5,original/AMZN
139,139,139,139,139,139,139,139,139,2017-02-13,831.619995,847.2700199999997,828.549988,845.070007,845.070007,15756400,837.9100039999998,original/AMZN
140,140,140,140,140,140,140,140,140,2017-02-20,848.840027,860.8599849999997,837.75,845.23999,845.23999,13274700,849.3049924999998,original/AMZN
141,141,141,141,141,141,141,141,141,2017-02-27,842.3800050000001,854.830017,839.669983,849.8800050000001,849.8800050000001,12340600,847.25,original/AMZN
142,142,142,142,142,142,142,142,142,2017-03-06,845.2299800000003,857.349976,841.1199949999999,852.4600220000003,852.4600220000003,11629100,849.2349855,original/AMZN
143,143,143,143,143,143,143,143,143,2017-03-13,851.7700199999997,855.6900019999997,847.1099849999997,852.3099980000003,852.3099980000003,11829200,851.3999934999997,original/AMZN
144,144,144,144,144,144,144,144,144,2017-03-20,851.51001,862.7999880000001,839.0499880000001,845.6099849999997,845.6099849999997,13415600,850.9249880000001,original/AMZN
145,145,145,145,145,145,145,145,145,2017-03-27,838.070007,890.349976,833.5,886.5399779999997,886.5399779999997,17003500,861.924988,original/AMZN
146,146,146,146,146,146,146,146,146,2017-04-03,888.0,923.7199710000001,885.419983,894.8800050000001,894.8800050000001,25970400,904.5699770000001,original/AMZN
147,147,147,147,147,147,147,147,147,2017-04-10,899.6300050000001,911.23999,884.48999,884.669983,884.669983,11827700,897.86499,original/AMZN
148,148,148,148,148,148,148,148,148,2017-04-17,887.5,910.5,887.5,898.5300289999999,898.5300289999999,13959000,899.0,original/AMZN
149,149,149,149,149,149,149,149,149,2017-04-24,908.679993,949.590027,903.0,924.98999,924.98999,21753700,926.2950135,original/AMZN
150,150,150,150,150,150,150,150,150,2017-05-01,927.7999880000001,954.400024,927.7999880000001,934.150024,934.150024,18182800,941.1000060000001,original/AMZN
151,151,151,151,151,151,151,151,151,2017-05-08,940.9500119999999,962.7899779999999,939.2100220000001,961.349976,961.349976,14594300,951.0,original/AMZN
152,152,152,152,152,152,152,152,152,2017-05-15,958.7299800000001,970.0599980000001,944.1199949999999,959.840027,959.840027,20453700,957.0899965,original/AMZN
153,153,153,153,153,153,153,153,153,2017-05-22,964.0,999.0,962.900024,995.7800289999999,995.7800289999999,15795000,980.950012,original/AMZN
154,154,154,154,154,154,154,154,154,2017-05-29,996.51001,1008.4799800000001,982.159973,1006.7299800000001,1006.7299800000001,13383300,995.3199765,original/AMZN
155,155,155,155,155,155,155,155,155,2017-06-05,1007.2299800000001,1016.5,927.0,978.3099980000001,978.3099980000001,19290300,971.75,original/AMZN
156,156,156,156,156,156,156,156,156,2017-06-12,967.0,999.75,945.0,987.7100220000001,987.7100220000001,34848700,972.375,original/AMZN
157,157,157,157,157,157,157,157,157,2017-06-19,1017.0,1017.0,989.900024,1003.73999,1003.73999,17175200,1003.450012,original/AMZN
158,158,158,158,158,158,158,158,158,2017-06-26,1008.5,1009.7999880000001,965.25,968.0,968.0,18599500,987.5249940000001,original/AMZN
159,159,159,159,159,159,159,159,159,2017-07-03,972.7899779999999,980.1099849999999,951.0,978.76001,978.76001,12465100,965.5549925,original/AMZN
160,160,160,160,160,160,160,160,160,2017-07-10,985.0,1008.5499880000001,983.5,1001.8099980000001,1001.8099980000001,15120900,996.0249940000001,original/AMZN
161,161,161,161,161,161,161,161,161,2017-07-17,1004.6900019999999,1034.969971,1003.8099980000001,1025.670044,1025.670044,16516300,1019.3899845000001,original/AMZN
162,162,162,162,162,162,162,162,162,2017-07-24,1028.339966,1083.310059,1001.0,1020.0399779999999,1020.0399779999999,27358000,1042.1550295,original/AMZN
163,163,163,163,163,163,163,163,163,2017-07-31,1019.0499880000001,1019.0499880000001,981.7299800000001,987.580017,987.580017,21980800,1000.3899840000001,original/AMZN
164,164,164,164,164,164,164,164,164,2017-08-07,990.650024,996.2800289999999,951.3800050000001,967.98999,967.98999,18301200,973.830017,original/AMZN
165,165,165,165,165,165,165,165,165,2017-08-14,978.409973,991.73999,954.650024,958.4699710000001,958.4699710000001,15521400,973.195007,original/AMZN
166,166,166,166,166,166,166,166,166,2017-08-21,957.570007,967.929993,941.1400150000001,945.26001,945.26001,17103300,954.5350040000001,original/AMZN
167,167,167,167,167,167,167,167,167,2017-08-28,946.5399779999999,984.5,936.330017,978.25,978.25,14243000,960.4150085,original/AMZN
168,168,168,168,168,168,168,168,168,2017-09-04,975.400024,980.590027,960.3699949999999,965.900024,965.900024,10185200,970.4800109999999,original/AMZN
169,169,169,169,169,169,169,169,169,2017-09-11,974.4600220000001,1000.0,974.2199710000001,986.7899779999999,986.7899779999999,15716000,987.1099855,original/AMZN
170,170,170,170,170,170,170,170,170,2017-09-18,990.400024,992.7899779999999,954.419983,955.099976,955.099976,13950600,973.6049805,original/AMZN
171,171,171,171,171,171,171,171,171,2017-09-25,949.3099980000001,964.830017,931.75,961.349976,961.349976,16904100,948.2900085,original/AMZN
172,172,172,172,172,172,172,172,172,2017-10-02,964.0,995.75,950.3699949999999,989.580017,989.580017,14648200,973.0599975,original/AMZN
173,173,173,173,173,173,173,173,173,2017-10-09,993.23999,1008.4400019999999,980.099976,1002.9400019999999,1002.9400019999999,14859400,994.2699889999999,original/AMZN
174,174,174,174,174,174,174,174,174,2017-10-16,1008.4400019999999,1022.3099980000001,980.23999,982.909973,982.909973,12301600,1001.2749940000001,original/AMZN
175,175,175,175,175,175,175,175,175,2017-10-23,986.7299800000001,1105.579956,962.5,1100.949951,1100.949951,31434800,1034.039978,original/AMZN
176,176,176,176,176,176,176,176,176,2017-10-30,1095.01001,1122.790039,1086.869995,1111.599976,1111.599976,21282000,1104.830017,original/AMZN
177,177,177,177,177,177,177,177,177,2017-11-06,1109.150024,1135.540039,1108.77002,1125.349976,1125.349976,14510900,1122.1550295,original/AMZN
178,178,178,178,178,178,178,178,178,2017-11-13,1123.0,1139.900024,1121.630005,1129.880005,1129.880005,14612200,1130.7650145,original/AMZN
179,179,179,179,179,179,179,179,179,2017-11-20,1129.77002,1186.839966,1122.550049,1186.0,1186.0,11726600,1154.6950075,original/AMZN
180,180,180,180,180,180,180,180,180,2017-11-27,1202.660034,1213.410034,1145.189941,1162.349976,1162.349976,29177200,1179.2999875,original/AMZN
181,181,181,181,181,181,181,181,181,2017-12-04,1173.849976,1175.199951,1124.73999,1162.0,1162.0,18426700,1149.9699705,original/AMZN
182,182,182,182,182,182,182,182,182,2017-12-11,1164.599976,1182.75,1157.0,1179.140015,1179.140015,15209100,1169.875,original/AMZN
183,183,183,183,183,183,183,183,183,2017-12-18,1187.369995,1194.780029,1167.640015,1168.359985,1168.359985,11614800,1181.210022,original/AMZN
184,184,184,184,184,184,184,184,184,2017-12-25,1168.359985,1190.099976,1160.550049,1169.469971,1169.469971,8402500,1175.3250125,original/AMZN
185,185,185,185,185,185,185,185,185,2018-01-01,1172.0,1229.140015,1170.51001,1229.140015,1229.140015,12370100,1199.8250125,original/AMZN
186,186,186,186,186,186,186,186,186,2018-01-08,1236.0,1305.76001,1232.030029,1305.199951,1305.199951,19195500,1268.8950195,original/AMZN
187,187,187,187,187,187,187,187,187,2018-01-15,1323.0,1339.939941,1280.880005,1294.579956,1294.579956,21047500,1310.409973,original/AMZN
188,188,188,188,188,188,188,188,188,2018-01-22,1297.170044,1402.530029,1296.660034,1402.050049,1402.050049,25727200,1349.5950315,original/AMZN
189,189,189,189,189,189,189,189,189,2018-01-29,1409.180054,1498.0,1385.140015,1429.949951,1429.949951,38238000,1441.5700075,original/AMZN
190,190,190,190,190,190,190,190,190,2018-02-05,1402.619995,1460.98999,1265.930054,1339.599976,1339.599976,52444600,1363.460022,original/AMZN
191,191,191,191,191,191,191,191,191,2018-02-12,1364.670044,1468.939941,1344.01001,1448.689941,1448.689941,28741300,1406.4749755,original/AMZN
192,192,192,192,192,192,192,192,192,2018-02-19,1446.48999,1503.48999,1446.48999,1500.0,1500.0,22079800,1474.98999,original/AMZN
193,193,193,193,193,193,193,193,193,2018-02-26,1509.199951,1528.699951,1455.01001,1500.25,1500.25,27701600,1491.8549805,original/AMZN
194,194,194,194,194,194,194,194,194,2018-03-05,1494.23999,1578.939941,1481.0,1578.890015,1578.890015,22366600,1529.9699705,original/AMZN
