Date,Open,High,Low,Close,Adj Close,Volume,Average,Ticker
2015-06-29,71.800003,72.559998,70.360001,71.860001,64.79988900000001,36650400,71.4599995,WMT
2015-07-06,71.379997,73.860001,71.379997,73.120003,65.936111,45023900,72.619999,WMT
2015-07-13,73.510002,74.139999,73.190002,73.389999,66.179573,27081700,73.6650005,WMT
2015-07-20,73.349998,73.82,71.5,71.58000200000002,64.54740100000001,28692300,72.66,WMT
2015-07-27,71.379997,72.629997,71.010002,71.980003,64.908112,32262500,71.8199995,WMT
2015-08-03,71.839996,73.690002,71.16999799999998,71.25,64.249825,33886200,72.42999999999999,WMT
2015-08-10,71.5,72.769997,71.150002,72.379997,65.714478,35080300,71.95999950000001,WMT
2015-08-17,71.83000200000002,72.230003,66.540001,66.540001,60.412296,70859400,69.385002,WMT
2015-08-24,63.740002,66.18,61.5,64.940002,58.95964100000001,79184700,63.84,WMT
2015-08-31,64.82,65.010002,63.27,63.889999,58.00633199999999,48790700,64.140001,WMT
2015-09-07,65.230003,67.010002,63.830002,64.650002,58.696339,49714500,65.420002,WMT
2015-09-14,64.650002,65.290001,63.259998,63.34,57.506977,39301400,64.2749995,WMT
2015-09-21,63.75,64.459999,62.919998,63.779999,57.906464,35916200,63.6899985,WMT
2015-09-28,63.599998,64.980003,63.23,64.980003,58.99596,39855300,64.1050015,WMT
2015-10-05,65.209999,67.019997,65.139999,66.690002,60.548492,33575700,66.079998,WMT
2015-10-12,66.66999799999999,67.949997,58.369999,58.889999,53.466785,167849000,63.159998,WMT
2015-10-19,58.790001,59.959999,58.220001,58.299999,52.931114,68816700,59.09,WMT
2015-10-26,58.400002,58.450001,57.16,57.240002,51.968731,61564500,57.8050005,WMT
2015-11-02,57.290001,59.200001,56.77,58.779999,53.366917,49859800,57.9850005,WMT
2015-11-09,58.5,58.779999,56.299999,56.419998,51.224243,46811600,57.539998999999995,WMT
2015-11-16,56.389999,61.470001,56.360001,60.07,54.53811999999999,76815800,58.915001000000004,WMT
2015-11-23,60.290001,60.740002,59.860001,59.889999,54.37469100000001,36192000,60.30000149999999,WMT
2015-11-30,59.869999,60.060001,58.32,59.66,54.165871,67013000,59.1900005,WMT
2015-12-07,59.57,60.73,58.810001,59.360001,54.344913,52057400,59.770000499999995,WMT
2015-12-14,59.299999,60.84,58.75,58.849998,53.878006000000006,68275600,59.795,WMT
2015-12-21,58.82,61.119999,58.669998,60.830002,55.69072,28882200,59.8949985,WMT
2015-12-28,60.580002,61.869999,60.5,61.299999,56.121014,25517000,61.1849995,WMT
2016-01-04,60.5,65.410004,60.360001,63.540001,58.17176800000001,86077700,62.8850025,WMT
2016-01-11,63.759998,64.730003,61.259998,61.93,56.69779200000001,66673500,62.9950005,WMT
2016-01-18,62.25,63.259998,60.200001,62.689999,57.393585,51707100,61.729999500000005,WMT
2016-01-25,62.779999,66.529999,62.549999,66.360001,60.75351,59922700,64.539999,WMT
2016-02-01,65.910004,67.93,65.010002,67.0,61.339443,67538100,66.470001,WMT
2016-02-08,66.5,67.150002,64.68,66.18,60.588734,65469300,65.915001,WMT
2016-02-15,66.610001,66.800003,62.349998,64.660004,59.197147,67244100,64.5750005,WMT
2016-02-22,64.660004,68.199997,64.660004,66.510002,60.890842000000006,52857100,66.4300005,WMT
2016-02-29,66.629997,67.279999,64.879997,66.779999,61.138023,50774400,66.079998,WMT
2016-03-07,66.620003,68.480003,66.269997,67.16999799999999,61.495075,48644600,67.375,WMT
2016-03-14,67.150002,68.91999799999999,66.75,66.949997,61.747414,57488600,67.834999,WMT
2016-03-21,67.029999,68.68,66.970001,68.0,62.71584300000001,29345600,67.8250005,WMT
2016-03-28,67.93,69.199997,67.43,69.059998,63.693459,32170000,68.3149985,WMT
2016-04-04,69.0,69.370003,67.860001,68.059998,62.771175,30525600,68.615002,WMT
2016-04-11,68.010002,69.41999799999999,67.379997,69.059998,63.693459,36376400,68.3999975,WMT
2016-04-18,69.050003,70.08000200000001,68.239998,68.720001,63.379871,33060700,69.16,WMT
2016-04-25,68.550003,69.889999,66.360001,66.870003,61.673649,34567800,68.125,WMT
2016-05-02,66.620003,68.260002,66.440002,68.25,62.946411,37478200,67.350002,WMT
2016-05-09,68.25,69.129997,64.650002,64.940002,59.893623,52908300,66.8899995,WMT
2016-05-16,64.860001,70.139999,62.720001,69.860001,64.903038,93513700,66.43,WMT
2016-05-23,69.599998,71.379997,69.440002,70.75,65.729889,40589500,70.4099995,WMT
2016-05-30,70.58000200000002,71.050003,70.150002,70.870003,65.84139300000001,28471700,70.6000025,WMT
2016-06-06,71.519997,71.589996,70.68,71.139999,66.09221600000001,36101700,71.134998,WMT
2016-06-13,71.0,71.610001,70.199997,70.949997,65.915688,49755500,70.904999,WMT
2016-06-20,71.309998,72.720001,70.510002,71.959999,66.854034,44365400,71.6150015,WMT
2016-06-27,71.639999,73.190002,70.66999799999998,72.809998,67.643723,43231700,71.92999999999999,WMT
2016-07-04,72.75,73.980003,72.68,73.839996,68.600639,38731700,73.33000150000001,WMT
2016-07-11,73.66999799999998,74.349998,72.940002,73.66999799999998,68.442696,40441500,73.64500000000001,WMT
2016-07-18,73.639999,74.18,73.139999,73.550003,68.331215,24245900,73.6599995,WMT
2016-07-25,73.550003,74.07,72.470001,72.970001,67.792374,26642900,73.2700005,WMT
2016-08-01,72.809998,73.989998,72.510002,73.760002,68.526329,29267100,73.25,WMT
2016-08-08,74.0,74.800003,73.040001,73.889999,68.647095,37319400,73.92000200000001,WMT
2016-08-15,73.809998,75.190002,71.989998,72.809998,68.10678100000001,75947400,73.59,WMT
2016-08-22,73.059998,73.139999,70.889999,71.139999,66.544655,50306900,72.014999,WMT
2016-08-29,71.139999,73.190002,71.099998,72.5,67.816811,39361900,72.14500000000001,WMT
2016-09-05,72.760002,73.08000200000002,70.300003,70.300003,65.758926,41012600,71.69000250000002,WMT
2016-09-12,70.790001,72.959999,70.720001,72.870003,68.16291,46583700,71.84,WMT
2016-09-19,72.639999,72.870003,71.510002,72.349998,67.676498,33055900,72.19000249999999,WMT
2016-09-26,72.309998,72.489998,70.620003,72.120003,67.46135699999999,36457400,71.5550005,WMT
2016-10-03,71.83000200000002,72.57,68.16999799999999,68.699997,64.262276,51655500,70.36999899999999,WMT
2016-10-10,68.75,68.959999,67.07,68.449997,64.02840400000001,42098400,68.01499949999999,WMT
2016-10-17,68.650002,69.339996,67.800003,68.339996,63.925526,36570200,68.5699995,WMT
2016-10-24,68.620003,70.209999,68.389999,69.989998,65.468948,33928300,69.299999,WMT
2016-10-31,70.059998,70.16999799999999,69.129997,69.160004,64.692566,36938900,69.6499975,WMT
2016-11-07,69.620003,72.089996,69.160004,71.230003,66.628845,56696600,70.625,WMT
2016-11-14,71.160004,72.059998,68.120003,68.540001,64.112602,68289300,70.0900005,WMT
2016-11-21,68.540001,71.650002,68.41999799999999,71.230003,66.628845,30973300,70.035,WMT
2016-11-28,70.93,71.790001,70.050003,70.879997,66.301445,37259400,70.92000200000001,WMT
2016-12-05,70.900002,70.989998,69.5,70.08000200000001,65.55313100000001,42873000,70.244999,WMT
2016-12-12,70.07,72.480003,70.019997,70.980003,66.870201,51420200,71.25,WMT
2016-12-19,70.839996,72.0,69.209999,69.540001,65.513573,34000600,70.60499949999999,WMT
2016-12-26,69.300003,70.0,68.83000200000001,69.120003,65.117897,20490700,69.415001,WMT
2017-01-02,69.239998,69.629997,68.010002,68.260002,64.307686,34981500,68.8199995,WMT
2017-01-09,68.33000200000001,69.269997,67.08000200000001,67.129997,63.243114,42172100,68.17499950000001,WMT
2017-01-16,68.099998,69.290001,67.019997,67.18,63.290218,39337500,68.154999,WMT
2017-01-23,67.010002,67.730003,65.279999,65.660004,61.858227,47322600,66.505001,WMT
2017-01-30,65.629997,67.139999,65.629997,66.5,62.649586,43636400,66.384998,WMT
2017-02-06,66.370003,69.139999,66.370003,68.019997,64.08157299999999,46089800,67.755001,WMT
2017-02-13,68.32,69.790001,67.559998,69.370003,65.35341600000001,46525200,68.6749995,WMT
2017-02-20,71.209999,72.800003,70.699997,72.389999,68.19856300000001,64345200,71.75,WMT
2017-02-27,72.279999,72.41999799999998,69.879997,70.029999,65.975204,56944200,71.14999749999998,WMT
2017-03-06,70.0,70.440002,69.540001,70.099998,66.04115300000001,39108600,69.9900015,WMT
2017-03-13,69.989998,71.209999,69.709999,69.889999,66.327438,46714100,70.459999,WMT
2017-03-20,70.139999,70.449997,69.529999,69.610001,66.061722,35426400,69.989998,WMT
2017-03-27,69.519997,72.559998,69.33000200000001,72.08000200000002,68.405815,38117100,70.945,WMT
2017-04-03,72.08000200000002,72.989998,71.379997,72.900002,69.18401300000001,36922200,72.18499750000001,WMT
2017-04-10,72.989998,73.83000200000002,72.730003,73.150002,69.421265,25270100,73.28000250000001,WMT
2017-04-17,73.160004,75.110001,73.150002,74.940002,71.12003299999998,31470900,74.13000149999999,WMT
2017-04-24,75.08000200000002,75.769997,74.41999799999998,75.18,71.347786,33751000,75.09499749999999,WMT
2017-05-01,75.089996,76.599998,75.089996,76.5,72.60051,30106500,75.844997,WMT
2017-05-08,76.5,77.050003,75.370003,75.709999,71.85078399999998,36521700,76.210003,WMT
2017-05-15,75.800003,79.440002,74.959999,78.769997,75.255051,65935200,77.2000005,WMT
2017-05-22,78.650002,79.0,77.790001,78.129997,74.6436,36170300,78.39500050000001,WMT
2017-05-29,78.0,79.93,77.93,79.620003,76.067139,29761700,78.93,WMT
2017-06-05,79.599998,80.470001,78.230003,79.41999799999998,75.876068,50495500,79.35000199999999,WMT
2017-06-12,79.400002,80.370003,73.290001,75.239998,71.882576,88475300,76.83000200000001,WMT
2017-06-19,75.379997,76.610001,74.519997,74.839996,71.500427,56317300,75.564999,WMT
2017-06-26,74.949997,76.800003,74.91999799999998,75.68,72.302948,36057600,75.86000049999998,WMT
2017-07-03,75.839996,76.339996,75.050003,75.33000200000002,71.968559,22354400,75.6949995,WMT
2017-07-10,75.150002,76.559998,73.129997,76.339996,72.933495,45611900,74.8449975,WMT
2017-07-17,76.290001,76.870003,75.550003,76.150002,72.751976,30582800,76.210003,WMT
2017-07-24,76.029999,79.959999,76.029999,79.809998,76.24865,38635800,77.994999,WMT
2017-07-31,79.82,81.760002,79.690002,80.480003,76.888756,37751400,80.725002,WMT
2017-08-07,80.57,81.989998,80.360001,80.400002,76.812332,35422900,81.1749995,WMT
2017-08-14,80.589996,81.440002,78.33000200000002,79.309998,76.247566,53409300,79.88500200000001,WMT
2017-08-21,79.120003,80.879997,77.849998,78.629997,75.593826,52989500,79.3649975,WMT
2017-08-28,78.410004,79.099998,77.5,78.370003,75.34387199999998,36785700,78.299999,WMT
2017-09-04,77.949997,80.760002,77.730003,78.879997,75.83416700000002,37315000,79.2450025,WMT
2017-09-11,79.150002,80.75,78.660004,80.379997,77.27624499999997,42086000,79.70500200000001,WMT
2017-09-18,80.209999,81.120003,79.25,79.529999,76.459061,31854300,80.1850015,WMT
2017-09-25,78.91999799999998,80.099998,77.980003,78.139999,75.122742,43423900,79.04000049999999,WMT
2017-10-02,77.900002,79.809998,77.5,79.0,75.949539,33204700,78.654999,WMT
2017-10-09,79.5,86.949997,79.400002,86.620003,83.275307,79444000,83.1749995,WMT
2017-10-16,86.58000200000002,87.449997,85.019997,87.440002,84.063637,35270700,86.23499699999999,WMT
2017-10-23,87.339996,89.110001,87.150002,88.16999799999998,84.76545,37796800,88.13000149999999,WMT
2017-10-30,87.940002,89.879997,86.389999,89.68,86.21714,30930200,88.134998,WMT
2017-11-06,89.41999799999998,91.690002,88.309998,90.919998,87.40926400000002,31773700,90.0,WMT
2017-11-13,91.040001,100.129997,89.650002,97.470001,93.706352,88457000,94.8899995,WMT
2017-11-20,96.440002,97.919998,95.760002,96.620003,92.889168,42555100,96.84,WMT
2017-11-27,96.849998,98.440002,95.82,97.349998,93.590973,50189400,97.130001,WMT
2017-12-04,97.730003,98.139999,96.139999,96.550003,92.821877,38431300,97.139999,WMT
2017-12-11,96.959999,98.57,96.290001,97.110001,93.852272,50147500,97.4300005,WMT
2017-12-18,97.379997,99.910004,97.360001,98.209999,94.915375,43554200,98.6350025,WMT
2017-12-25,98.349998,99.690002,98.349998,98.75,95.437256,26344900,99.02000000000001,WMT
2018-01-01,99.300003,100.379997,98.519997,100.129997,96.770966,33168500,99.449997,WMT
2018-01-08,100.25,102.349998,98.529999,100.870003,97.486137,37575900,100.4399985,WMT
2018-01-15,101.339996,104.940002,100.339996,104.589996,101.081345,36467800,102.639999,WMT
2018-01-22,104.5,108.410004,104.040001,108.389999,104.753868,35062600,106.2250025,WMT
2018-01-29,108.110001,109.980003,104.150002,104.480003,100.975037,42988400,107.06500249999999,WMT
2018-02-05,103.400002,104.610001,96.43,99.370003,96.036453,68300300,100.52000050000001,WMT
2018-02-12,100.129997,104.940002,98.800003,104.779999,101.264969,46624700,101.8700025,WMT
2018-02-19,96.989998,97.940002,91.239998,92.889999,89.773834,134748700,94.59,WMT
2018-02-26,92.900002,93.800003,87.239998,88.769997,85.79205300000002,80172100,90.52000050000001,WMT
2018-03-05,88.139999,90.5,87.339996,88.720001,85.743736,55234000,88.91999799999999,WMT
2018-03-12,88.699997,90.089996,85.900002,89.16999799999998,86.692429,71698800,87.994999,WMT
2018-03-19,88.910004,89.68,85.279999,85.41999799999998,83.046623,54520700,87.4799995,WMT
2018-03-26,86.220001,89.339996,85.480003,88.970001,86.49799300000002,36596500,87.4099995,WMT
2018-04-02,88.0,88.349998,84.839996,86.690002,84.281334,48091900,86.594997,WMT
2018-04-09,86.849998,87.449997,85.190002,86.019997,83.629936,38190000,86.3199995,WMT
2018-04-16,86.199997,88.559998,86.120003,86.980003,84.563286,34589800,87.3400005,WMT
2018-04-23,86.889999,88.32,85.57,87.290001,84.864662,34024200,86.945,WMT
2018-04-30,87.940002,89.660004,85.120003,87.529999,85.098,35574200,87.3900035,WMT
2018-05-07,87.489998,87.5,81.949997,83.379997,81.063293,75392600,84.7249985,WMT
2018-05-14,83.889999,87.589996,83.489998,83.639999,81.828369,74319500,85.539997,WMT
2018-05-21,84.139999,84.809998,81.779999,82.459999,80.67392,42503700,83.29499849999999,WMT
2018-05-28,81.959999,84.309998,81.809998,82.989998,81.192436,34448900,83.059998,WMT
2018-06-04,83.5,85.760002,83.300003,84.360001,82.532768,41874300,84.5300025,WMT
2018-06-11,84.410004,84.809998,83.059998,83.699997,81.887062,40692800,83.934998,WMT
2018-06-18,83.050003,84.849998,82.370003,84.82,82.982811,44726400,83.6100005,WMT
2018-06-25,84.589996,87.489998,84.480003,85.650002,83.794838,53088000,85.9850005,WMT
2018-07-02,85.650002,85.940002,83.400002,84.510002,82.67952700000002,23502500,84.67000200000001,WMT
2018-07-09,85.0,87.989998,84.769997,87.699997,85.800415,29496900,86.3799975,WMT
2018-07-16,87.620003,89.190002,86.83000200000002,88.059998,86.15263399999998,25102400,88.01000200000001,WMT
2018-07-23,87.650002,89.43,87.110001,88.129997,86.221115,26776300,88.27000050000001,WMT
2018-07-30,88.0,90.279999,87.620003,89.599998,87.659279,27822100,88.950001,WMT
2018-08-06,89.309998,90.370003,88.650002,90.18,88.2267,27189900,89.5100025,WMT
2018-08-13,90.199997,100.209999,89.370003,97.849998,96.286591,79427500,94.79000099999999,WMT
2018-08-20,97.669998,98.290001,94.349998,94.949997,93.432922,45667000,96.3199995,WMT
2018-08-27,95.260002,96.830002,94.290001,95.860001,94.328384,38269500,95.5600015,WMT
2018-09-03,95.800003,96.830002,95.239998,95.830002,94.298866,30578500,96.035,WMT
2018-09-10,96.110001,97.660004,94.349998,94.589996,93.078674,34668400,96.005001,WMT
2018-09-17,94.75,96.290001,94.150002,95.900002,94.367752,32847100,95.2200015,WMT
2018-09-24,95.440002,96.519997,93.690002,93.910004,92.409546,29118500,95.1049995,WMT
2018-10-01,94.290001,95.610001,92.889999,93.309998,91.81913,31815000,94.25,WMT
2018-10-08,93.25,97.849998,93.019997,94.809998,93.295158,44844700,95.43499750000001,WMT
2018-10-15,94.5,97.650002,93.82,97.150002,95.597778,49435700,95.735001,WMT
2018-10-22,97.339996,99.669998,96.110001,98.940002,97.359184,52556100,97.8899995,WMT
2018-10-29,99.510002,102.599998,99.089996,101.339996,99.720825,52807800,100.844997,WMT
2018-11-05,101.190002,105.900002,100.629997,105.559998,103.873398,37069900,103.2649995,WMT
2018-11-12,105.5,106.209999,96.919998,97.690002,96.12915,57699500,101.5649985,WMT
2018-11-19,97.940002,98.25,93.309998,95.099998,93.580536,36075900,95.779999,WMT
2018-11-26,95.690002,98.43,94.410004,97.650002,96.08979,46053000,96.42000200000001,WMT
2018-12-03,98.019997,99.589996,92.449997,93.190002,91.70105,38372100,96.01999649999999,WMT
2018-12-10,93.559998,94.489998,91.57,91.849998,90.875679,42904500,93.029999,WMT
2018-12-17,91.220001,93.0,86.139999,87.129997,86.20575,62135300,89.5699995,WMT
2018-12-24,86.540001,93.470001,85.779999,92.129997,91.15271,35894100,89.625,WMT
2018-12-31,92.669998,94.709999,91.639999,93.440002,92.448814,31454300,93.174999,WMT
2019-01-07,93.620003,96.139999,93.120003,94.839996,93.833961,36053800,94.630001,WMT
2019-01-14,94.480003,98.199997,94.279999,97.730003,96.693306,31288400,96.239998,WMT
2019-01-21,97.150002,99.349998,96.43,96.940002,95.911682,31236900,97.889999,WMT
2019-01-28,96.529999,97.160004,93.110001,93.860001,92.864357,50293400,95.1350025,WMT
2019-02-04,93.860001,96.82,93.349998,95.580002,94.566109,30812700,95.084999,WMT
2019-02-11,95.650002,100.0,95.639999,99.989998,98.929329,33564400,97.8199995,WMT
2019-02-18,102.379997,104.18,98.650002,99.550003,98.494003,52829200,101.415001,WMT
2019-02-25,100.120003,100.129997,97.120003,97.93,96.89119,47353800,98.625,WMT
2019-03-04,98.120003,99.190002,97.0,97.589996,96.554787,30175200,98.095001,WMT
2019-03-11,98.040001,99.349998,97.589996,98.419998,97.375984,35423900,98.469997,WMT
2019-03-18,98.300003,100.489998,97.940002,98.279999,97.760674,30766700,99.215,WMT
2019-03-25,97.800003,98.860001,95.0,97.529999,97.014641,34318700,96.9300005,WMT
2019-04-01,97.970001,99.199997,96.790001,98.830002,98.30777,29149600,97.994999,WMT
2019-04-08,98.449997,102.019997,98.150002,101.559998,101.023338,24649900,100.08499950000001,WMT
2019-04-15,101.300003,103.800003,101.260002,103.18,102.634781,17397300,102.5300025,WMT
2019-04-22,102.779999,104.150002,99.660004,101.529999,100.9935,26896800,101.905003,WMT
2019-04-29,101.879997,102.919998,100.239998,102.080002,101.540596,28174400,101.579998,WMT
2019-05-06,100.75,102.550003,98.849998,101.910004,101.371498,30054100,100.7000005,WMT
2019-05-13,100.449997,103.959999,99.010002,100.860001,100.860001,49948800,101.4850005,WMT
2019-05-20,100.389999,102.889999,100.25,102.669998,102.669998,32361900,101.5699995,WMT
2019-05-27,102.559998,103.57,100.599998,101.440002,101.440002,27739000,102.084999,WMT
2019-06-03,101.629997,106.360001,101.400002,106.059998,106.059998,34355600,103.88000149999999,WMT
2019-06-10,106.480003,109.589996,106.370003,109.07,109.07,27719000,107.97999949999999,WMT
2019-06-17,109.120003,109.959999,108.260002,109.650002,109.650002,9009800,109.1100005,WMT
