Date,Open,High,Low,Close,Adj Close,Volume
2014-06-16,65.459999,65.580002,63.349998,64.500000,64.500000,80711000
2014-06-23,64.320000,68.000000,64.220001,67.599998,67.599998,230378000
2014-06-30,67.459999,68.440002,65.760002,66.290001,66.290001,127444000
2014-07-07,66.300003,66.589996,62.209999,66.339996,66.339996,232737000
2014-07-14,67.129997,68.459999,66.040001,68.419998,68.419998,192935800
2014-07-21,68.809998,76.739998,68.500000,75.190002,75.190002,338457000
2014-07-28,75.169998,75.500000,71.550003,72.360001,72.360001,207429000
2014-08-04,72.360001,74.000000,71.790001,73.059998,73.059998,162092000
2014-08-11,73.459999,74.650002,72.220001,73.629997,73.629997,142329600
2014-08-18,74.000000,75.580002,73.570000,74.570000,74.570000,114569000
2014-08-25,74.940002,75.989998,73.730003,74.820000,74.820000,128238000
2014-09-01,75.010002,77.480003,74.820000,77.260002,77.260002,123520000
2014-09-08,77.260002,78.360001,76.199997,77.480003,77.480003,145869800
2014-09-15,77.150002,78.300003,73.070000,77.910004,77.910004,215816000
2014-09-22,77.000000,78.940002,75.949997,78.790001,78.790001,165860000
2014-09-29,78.120003,79.709999,75.639999,77.440002,77.440002,184848000
2014-10-06,77.190002,77.949997,72.760002,72.910004,72.910004,168655000
2014-10-13,73.230003,76.000000,70.320000,75.949997,75.949997,285636000
2014-10-20,75.599998,80.820000,75.379997,80.669998,80.669998,176119000
2014-10-27,80.739998,81.160004,72.900002,74.989998,74.989998,338315000
2014-11-03,75.470001,76.800003,73.650002,75.599998,75.599998,158123000
2014-11-10,75.360001,75.480003,73.540001,74.879997,74.879997,112752800
2014-11-17,74.879997,75.660004,72.510002,73.750000,73.750000,117048200
2014-11-24,73.540001,78.269997,73.349998,77.699997,77.699997,103041300
2014-12-01,77.260002,77.309998,74.400002,76.360001,76.360001,103922900
2014-12-08,76.180000,78.879997,74.779999,77.830002,77.830002,144856700
2014-12-15,78.459999,80.000000,74.589996,79.879997,79.879997,167712100
2014-12-22,80.080002,82.169998,80.000000,80.779999,80.779999,69594500
2014-12-29,80.489998,80.959999,77.699997,78.449997,78.449997,66618400
2015-01-05,77.980003,79.250000,75.360001,77.739998,77.739998,121014800
2015-01-12,77.839996,78.080002,73.540001,75.180000,75.180000,126036300
2015-01-19,75.720001,78.190002,74.820000,77.830002,77.830002,84184300
2015-01-26,77.980003,78.470001,74.209999,75.910004,75.910004,196620200
2015-02-02,76.110001,76.349998,73.750000,74.470001,74.470001,125464000
2015-02-09,74.050003,76.870003,73.449997,75.739998,75.739998,88739900
2015-02-16,75.300003,80.339996,75.080002,79.900002,79.900002,130463700
2015-02-23,79.959999,81.370003,78.099998,78.970001,78.970001,130481100
2015-03-02,79.000000,81.989998,78.519997,80.010002,80.010002,120738500
2015-03-09,79.680000,79.910004,77.260002,78.050003,78.050003,96858500
2015-03-16,77.959999,84.599998,77.360001,83.800003,83.800003,164953600
2015-03-23,83.919998,86.070000,82.139999,83.300003,83.300003,148537300
2015-03-30,83.809998,84.339996,80.870003,81.559998,81.559998,85984300
2015-04-06,80.800003,83.419998,80.800003,82.040001,82.040001,83953600
2015-04-13,81.930000,83.940002,80.370003,80.779999,80.779999,106892900
2015-04-20,81.540001,85.589996,81.239998,81.529999,81.529999,204905200
2015-04-27,81.870003,82.930000,78.110001,78.989998,78.989998,128787000
2015-05-04,79.330002,79.690002,77.050003,78.510002,78.510002,105359300
2015-05-11,78.480003,81.849998,76.790001,80.419998,80.419998,138179600
2015-05-18,80.330002,81.690002,79.459999,80.540001,80.540001,95596600
2015-05-25,80.430000,81.070000,78.879997,79.190002,79.190002,58598800
2015-06-01,79.300003,82.949997,78.660004,82.139999,82.139999,105644000
2015-06-08,81.820000,82.900002,79.320000,81.529999,81.529999,85018900
2015-06-15,80.550003,83.190002,80.070000,82.510002,82.510002,100984900
2015-06-22,83.410004,89.400002,83.309998,88.010002,88.010002,186937800
2015-06-29,86.610001,87.949997,85.570000,87.290001,87.290001,101143200
2015-07-06,86.489998,88.220001,85.230003,87.949997,87.949997,128485200
2015-07-13,88.660004,95.389999,88.419998,94.970001,94.970001,163296800
2015-07-20,95.849998,99.239998,94.809998,96.949997,96.949997,185477000
2015-07-27,96.580002,97.279999,91.800003,94.010002,94.010002,271190000
2015-08-03,93.529999,98.739998,92.800003,94.300003,94.300003,144762700
2015-08-10,95.680000,95.900002,91.190002,94.419998,94.419998,104547200
2015-08-17,94.419998,96.099998,85.610001,86.059998,86.059998,171125700
2015-08-24,77.029999,91.480003,72.000000,91.010002,91.010002,256503500
2015-08-31,90.599998,91.050003,86.500000,88.260002,88.260002,150515500
2015-09-07,89.690002,92.080002,88.830002,92.050003,92.050003,107186000
2015-09-14,92.309998,95.510002,91.599998,94.400002,94.400002,145450300
2015-09-21,94.620003,96.489998,91.919998,92.769997,92.769997,145447900
2015-09-28,92.080002,92.290001,85.720001,92.070000,92.070000,186816200
2015-10-05,92.940002,94.269997,90.470001,93.239998,93.239998,120898000
2015-10-12,93.320000,97.589996,92.669998,97.540001,97.540001,110153700
2015-10-19,97.180000,102.849998,96.470001,102.190002,102.190002,145550000
2015-10-26,102.199997,105.120003,101.550003,101.970001,101.970001,127642000
2015-11-02,101.720001,110.650002,101.180000,107.099998,107.099998,187032700
2015-11-09,107.000000,109.870003,103.830002,103.949997,103.949997,127675400
2015-11-16,103.320000,107.879997,100.470001,107.320000,107.320000,147603100
2015-11-23,107.190002,107.470001,104.389999,105.449997,105.449997,64538400
2015-11-30,105.839996,107.919998,103.349998,106.180000,106.180000,112055400
2015-12-07,106.480003,106.910004,101.910004,102.120003,102.120003,103236200
2015-12-14,102.290001,107.750000,101.459999,104.040001,104.040001,126762800
2015-12-21,104.910004,106.110001,103.599998,105.019997,105.019997,56837400
2015-12-28,105.019997,107.739998,104.529999,104.660004,104.660004,61663300
2016-01-04,101.949997,103.769997,97.029999,97.330002,97.330002,166842000
2016-01-11,97.910004,100.580002,92.449997,94.970001,94.970001,186332600
2016-01-18,96.529999,98.070000,89.370003,97.940002,97.940002,151064000
2016-01-25,98.720001,112.839996,94.230003,112.209999,112.209999,288273300
2016-02-01,112.269997,117.589996,103.180000,104.070000,104.070000,278615500
2016-02-08,100.410004,105.110001,96.820000,102.010002,102.010002,258965500
2016-02-15,103.800003,106.000000,100.239998,104.570000,104.570000,151758600
2016-02-22,105.489998,109.449997,102.739998,107.919998,107.919998,152033900
2016-02-29,107.599998,110.550003,106.750000,108.389999,108.389999,131558500
2016-03-07,108.070000,109.419998,104.400002,109.410004,109.410004,123098600
2016-03-14,109.279999,112.690002,108.769997,111.449997,111.449997,120110800
2016-03-21,111.660004,113.190002,111.029999,113.050003,113.050003,73850200
2016-03-28,113.320000,116.989998,112.949997,116.059998,116.059998,130380300
2016-04-04,114.070000,114.889999,109.900002,110.629997,110.629997,161477200
2016-04-11,110.699997,112.650002,106.519997,109.639999,109.639999,203633900
2016-04-18,109.739998,114.040001,109.010002,110.559998,110.559998,131664500
2016-04-25,109.870003,120.790001,106.309998,117.580002,117.580002,220003200
2016-05-02,117.830002,119.639999,116.570000,119.489998,119.489998,123934000
2016-05-09,119.540001,121.080002,118.900002,119.809998,119.809998,106556300
2016-05-16,119.379997,119.610001,115.879997,117.349998,117.349998,113707600
2016-05-23,117.419998,119.849998,115.940002,119.379997,119.379997,92590100
2016-05-30,119.459999,120.099998,117.820000,118.470001,118.470001,65940500
2016-06-06,118.620003,119.430000,116.260002,116.620003,116.620003,76723300
2016-06-13,115.000000,115.480003,112.559998,113.019997,113.019997,113036700
2016-06-20,113.769997,115.209999,111.000000,112.080002,112.080002,111618000
2016-06-27,111.570000,115.180000,108.230003,114.190002,114.190002,122085200
2016-07-04,113.940002,117.500000,112.970001,117.239998,117.239998,73317400
2016-07-11,117.709999,118.720001,116.580002,116.860001,116.860001,80362700
2016-07-18,117.320000,122.199997,116.889999,121.000000,121.000000,98680300
2016-07-25,121.389999,128.330002,117.779999,123.940002,123.940002,202768200
2016-08-01,123.849998,125.839996,122.070000,125.150002,125.150002,108750600
2016-08-08,125.250000,126.089996,124.180000,124.879997,124.879997,69413500
2016-08-15,124.910004,124.919998,122.779999,123.559998,123.559998,71400800
2016-08-22,123.330002,125.190002,123.089996,124.959999,124.959999,68175200
2016-08-29,124.349998,126.860001,124.349998,126.510002,126.510002,73585700
2016-09-05,126.669998,131.979996,126.470001,127.099998,127.099998,97046500
2016-09-12,125.959999,129.179993,125.750000,129.070007,129.070007,94156500
2016-09-19,129.910004,130.729996,127.300003,127.959999,127.959999,83975500
2016-09-26,127.370003,129.470001,126.800003,128.270004,128.270004,75684700
2016-10-03,128.380005,129.279999,127.550003,128.990005,128.990005,64338300
2016-10-10,129.679993,130.699997,126.750000,127.879997,127.879997,74234200
2016-10-17,128.199997,132.130005,127.320000,132.070007,132.070007,73864300
2016-10-24,132.720001,133.500000,129.270004,131.289993,131.289993,85178600
2016-10-31,132.009995,132.119995,119.250000,120.750000,120.750000,171699500
2016-11-07,122.830002,124.610001,115.269997,119.019997,119.019997,174943400
2016-11-14,119.129997,119.129997,113.550003,117.019997,117.019997,159933400
2016-11-21,118.199997,122.980003,117.800003,120.379997,120.379997,85835300
2016-11-28,120.120003,122.099998,114.000000,115.400002,115.400002,135528600
2016-12-05,115.949997,119.940002,115.070000,119.680000,119.680000,101153900
2016-12-12,119.220001,122.500000,117.610001,119.870003,119.870003,118950500
2016-12-19,119.849998,120.360001,116.300003,117.269997,117.269997,67518700
2016-12-26,116.959999,118.680000,114.769997,115.050003,115.050003,52757900
2017-01-02,116.029999,123.879997,115.510002,123.410004,123.410004,88332300
2017-01-09,123.550003,129.270004,123.040001,128.339996,128.339996,102099700
2017-01-16,128.039993,128.479996,126.779999,127.040001,127.040001,59733100
2017-01-23,127.309998,133.139999,126.949997,132.179993,132.179993,90047200
2017-01-30,131.580002,135.490005,129.520004,130.979996,130.979996,168057700
2017-02-06,130.979996,134.940002,130.300003,134.190002,134.190002,85578000
2017-02-13,134.699997,134.699997,132.550003,133.529999,133.529999,66225200
2017-02-20,133.500000,136.789993,132.899994,135.440002,135.440002,73167400
2017-02-27,135.259995,137.820007,134.750000,137.169998,137.169998,70131200
2017-03-06,136.880005,139.490005,136.509995,138.789993,138.789993,68309200
