Date,Open,High,Low,Close,Adj Close,Volume
2014-06-16,75.879997,76.279999,75.120003,75.680000,66.598412,16586000
2014-06-23,75.559998,76.209999,74.669998,75.339996,66.299225,35120800
2014-06-30,75.400002,76.050003,74.750000,75.750000,66.660011,20499100
2014-07-07,75.690002,77.570000,75.550003,76.820000,67.601616,29148600
2014-07-14,77.129997,77.250000,76.440002,77.089996,67.839203,22747600
2014-07-21,76.760002,77.059998,75.800003,75.970001,66.853638,23011800
2014-07-28,75.430000,76.010002,73.220001,73.540001,64.715218,39636100
2014-08-04,73.379997,74.809998,72.769997,74.669998,65.709618,35962100
2014-08-11,74.290001,74.650002,73.489998,73.900002,65.460464,28347700
2014-08-18,74.150002,76.199997,74.050003,75.730003,67.081467,23360300
2014-08-25,75.930000,76.150002,75.290001,75.500000,66.877731,18821100
2014-09-01,75.419998,77.730003,75.410004,77.510002,68.658165,22365900
2014-09-08,77.129997,77.320000,75.660004,75.769997,67.116882,28873600
2014-09-15,75.779999,77.070000,75.599998,76.839996,68.064697,30172200
2014-09-22,76.790001,77.309998,75.570000,76.489998,67.754662,28309700
2014-09-29,76.059998,77.480003,75.650002,77.320000,68.489876,27865800
2014-10-06,77.050003,79.370003,76.720001,78.290001,69.349098,37747400
2014-10-13,78.029999,78.629997,72.610001,74.099998,65.637611,62968900
2014-10-20,74.139999,76.660004,73.919998,76.379997,67.657227,32114700
2014-10-27,76.330002,77.400002,75.970001,76.269997,67.559784,27289800
2014-11-03,76.349998,79.080002,75.589996,78.769997,69.774269,33593800
2014-11-10,78.599998,83.150002,78.419998,82.959999,73.485779,58483100
2014-11-17,82.580002,85.639999,82.529999,84.650002,74.982773,40741900
2014-11-24,84.849998,88.089996,84.389999,87.540001,77.542740,26434400
2014-12-01,86.720001,87.070000,83.510002,84.120003,74.513298,35753000
2014-12-08,84.150002,85.000000,82.650002,83.809998,74.653442,35190100
2014-12-15,84.260002,86.339996,82.940002,85.160004,75.855949,41110800
2014-12-22,85.320000,87.139999,85.290001,86.910004,77.414757,15869500
2014-12-29,86.459999,87.440002,85.550003,85.900002,76.515121,15524200
2015-01-05,85.720001,90.669998,85.510002,89.349998,79.588173,44882400
2015-01-12,89.360001,90.970001,86.230003,86.769997,77.290077,45363800
2015-01-19,86.820000,89.260002,85.550003,88.510002,78.839958,30466500
2015-01-26,88.309998,89.160004,84.900002,84.980003,75.695625,33427000
2015-02-02,84.790001,88.000000,83.930000,87.330002,77.788872,34742500
2015-02-09,86.970001,87.410004,85.230003,85.809998,76.434944,29580000
2015-02-16,85.430000,86.300003,82.550003,84.300003,75.089920,43503600
2015-02-23,84.389999,84.860001,83.269997,83.930000,74.760345,30476600
2015-03-02,83.930000,84.000000,82.199997,82.589996,73.566734,30412400
2015-03-09,82.589996,83.339996,80.540001,81.900002,72.952133,27074000
2015-03-16,82.449997,83.489998,81.160004,83.239998,74.591064,40177200
2015-03-23,83.180000,83.900002,80.650002,81.349998,72.897446,31972000
2015-03-30,81.699997,83.040001,80.430000,80.730003,72.341873,25276000
2015-04-06,80.459999,81.389999,80.150002,80.650002,72.270187,29085400
2015-04-13,80.400002,80.980003,77.550003,77.879997,69.787994,36246800
2015-04-20,78.389999,80.930000,77.550003,79.839996,71.544342,36977600
2015-04-27,79.769997,79.860001,77.589996,78.599998,70.433197,32249700
2015-05-04,78.980003,79.550003,77.169998,78.529999,70.370453,28890200
2015-05-11,78.320000,79.480003,77.870003,79.239998,71.454819,33402500
2015-05-18,79.370003,79.940002,75.559998,75.860001,68.406906,54809600
2015-05-25,75.769997,75.830002,74.150002,74.269997,66.973106,28867800
2015-06-01,74.690002,75.199997,72.980003,73.059998,65.881996,37132400
2015-06-08,73.430000,73.669998,72.339996,72.430000,65.313889,43757000
2015-06-15,72.199997,73.480003,71.699997,72.739998,65.593437,42413600
2015-06-22,72.980003,73.190002,71.830002,72.120003,65.034363,33895200
2015-06-29,71.800003,72.559998,70.360001,71.860001,64.799889,36650400
2015-07-06,71.379997,73.860001,71.379997,73.120003,65.936111,45023900
2015-07-13,73.510002,74.139999,73.190002,73.389999,66.179573,27081700
2015-07-20,73.349998,73.820000,71.500000,71.580002,64.547401,28692300
2015-07-27,71.379997,72.629997,71.010002,71.980003,64.908112,32262500
2015-08-03,71.839996,73.690002,71.169998,71.250000,64.249825,33886200
2015-08-10,71.500000,72.769997,71.150002,72.379997,65.714478,35080300
2015-08-17,71.830002,72.230003,66.540001,66.540001,60.412296,70859400
2015-08-24,63.740002,66.180000,61.500000,64.940002,58.959641,79184700
2015-08-31,64.820000,65.010002,63.270000,63.889999,58.006332,48790700
2015-09-07,65.230003,67.010002,63.830002,64.650002,58.696339,49714500
2015-09-14,64.650002,65.290001,63.259998,63.340000,57.506977,39301400
2015-09-21,63.750000,64.459999,62.919998,63.779999,57.906464,35916200
2015-09-28,63.599998,64.980003,63.230000,64.980003,58.995960,39855300
2015-10-05,65.209999,67.019997,65.139999,66.690002,60.548492,33575700
2015-10-12,66.669998,67.949997,58.369999,58.889999,53.466785,167849000
2015-10-19,58.790001,59.959999,58.220001,58.299999,52.931114,68816700
2015-10-26,58.400002,58.450001,57.160000,57.240002,51.968731,61564500
2015-11-02,57.290001,59.200001,56.770000,58.779999,53.366917,49859800
2015-11-09,58.500000,58.779999,56.299999,56.419998,51.224243,46811600
2015-11-16,56.389999,61.470001,56.360001,60.070000,54.538120,76815800
2015-11-23,60.290001,60.740002,59.860001,59.889999,54.374691,36192000
2015-11-30,59.869999,60.060001,58.320000,59.660000,54.165871,67013000
2015-12-07,59.570000,60.730000,58.810001,59.360001,54.344913,52057400
2015-12-14,59.299999,60.840000,58.750000,58.849998,53.878006,68275600
2015-12-21,58.820000,61.119999,58.669998,60.830002,55.690720,28882200
2015-12-28,60.580002,61.869999,60.500000,61.299999,56.121014,25517000
2016-01-04,60.500000,65.410004,60.360001,63.540001,58.171768,86077700
2016-01-11,63.759998,64.730003,61.259998,61.930000,56.697792,66673500
2016-01-18,62.250000,63.259998,60.200001,62.689999,57.393585,51707100
2016-01-25,62.779999,66.529999,62.549999,66.360001,60.753510,59922700
2016-02-01,65.910004,67.930000,65.010002,67.000000,61.339443,67538100
2016-02-08,66.500000,67.150002,64.680000,66.180000,60.588734,65469300
2016-02-15,66.610001,66.800003,62.349998,64.660004,59.197147,67244100
2016-02-22,64.660004,68.199997,64.660004,66.510002,60.890842,52857100
2016-02-29,66.629997,67.279999,64.879997,66.779999,61.138023,50774400
2016-03-07,66.620003,68.480003,66.269997,67.169998,61.495075,48644600
2016-03-14,67.150002,68.919998,66.750000,66.949997,61.747414,57488600
2016-03-21,67.029999,68.680000,66.970001,68.000000,62.715843,29345600
2016-03-28,67.930000,69.199997,67.430000,69.059998,63.693459,32170000
2016-04-04,69.000000,69.370003,67.860001,68.059998,62.771175,30525600
2016-04-11,68.010002,69.419998,67.379997,69.059998,63.693459,36376400
2016-04-18,69.050003,70.080002,68.239998,68.720001,63.379871,33060700
2016-04-25,68.550003,69.889999,66.360001,66.870003,61.673649,34567800
2016-05-02,66.620003,68.260002,66.440002,68.250000,62.946411,37478200
2016-05-09,68.250000,69.129997,64.650002,64.940002,59.893623,52908300
2016-05-16,64.860001,70.139999,62.720001,69.860001,64.903038,93513700
2016-05-23,69.599998,71.379997,69.440002,70.750000,65.729889,40589500
2016-05-30,70.580002,71.050003,70.150002,70.870003,65.841393,28471700
2016-06-06,71.519997,71.589996,70.680000,71.139999,66.092216,36101700
2016-06-13,71.000000,71.610001,70.199997,70.949997,65.915688,49755500
2016-06-20,71.309998,72.720001,70.510002,71.959999,66.854034,44365400
2016-06-27,71.639999,73.190002,70.669998,72.809998,67.643723,43231700
2016-07-04,72.750000,73.980003,72.680000,73.839996,68.600639,38731700
2016-07-11,73.669998,74.349998,72.940002,73.669998,68.442696,40441500
2016-07-18,73.639999,74.180000,73.139999,73.550003,68.331215,24245900
2016-07-25,73.550003,74.070000,72.470001,72.970001,67.792374,26642900
2016-08-01,72.809998,73.989998,72.510002,73.760002,68.526329,29267100
2016-08-08,74.000000,74.800003,73.040001,73.889999,68.647095,37319400
2016-08-15,73.809998,75.190002,71.989998,72.809998,68.106781,75947400
2016-08-22,73.059998,73.139999,70.889999,71.139999,66.544655,50306900
2016-08-29,71.139999,73.190002,71.099998,72.500000,67.816811,39361900
2016-09-05,72.760002,73.080002,70.300003,70.300003,65.758926,41012600
2016-09-12,70.790001,72.959999,70.720001,72.870003,68.162910,46583700
2016-09-19,72.639999,72.870003,71.510002,72.349998,67.676498,33055900
2016-09-26,72.309998,72.489998,70.620003,72.120003,67.461357,36457400
2016-10-03,71.830002,72.570000,68.169998,68.699997,64.262276,51655500
2016-10-10,68.750000,68.959999,67.070000,68.449997,64.028404,42098400
2016-10-17,68.650002,69.339996,67.800003,68.339996,63.925526,36570200
2016-10-24,68.620003,70.209999,68.389999,69.989998,65.468948,33928300
2016-10-31,70.059998,70.169998,69.129997,69.160004,64.692566,36938900
2016-11-07,69.620003,72.089996,69.160004,71.230003,66.628845,56696600
2016-11-14,71.160004,72.059998,68.120003,68.540001,64.112602,68289300
2016-11-21,68.540001,71.650002,68.419998,71.230003,66.628845,30973300
2016-11-28,70.930000,71.790001,70.050003,70.879997,66.301445,37259400
2016-12-05,70.900002,70.989998,69.500000,70.080002,65.553131,42873000
2016-12-12,70.070000,72.480003,70.019997,70.980003,66.870201,51420200
2016-12-19,70.839996,72.000000,69.209999,69.540001,65.513573,34000600
2016-12-26,69.300003,70.000000,68.830002,69.120003,65.117897,20490700
2017-01-02,69.239998,69.629997,68.010002,68.260002,64.307686,34981500
2017-01-09,68.330002,69.269997,67.080002,67.129997,63.243114,42172100
2017-01-16,68.099998,69.290001,67.019997,67.180000,63.290218,39337500
2017-01-23,67.010002,67.730003,65.279999,65.660004,61.858227,47322600
2017-01-30,65.629997,67.139999,65.629997,66.500000,62.649586,43636400
2017-02-06,66.370003,69.139999,66.370003,68.019997,64.081573,46089800
2017-02-13,68.320000,69.790001,67.559998,69.370003,65.353416,46525200
2017-02-20,71.209999,72.800003,70.699997,72.389999,68.198563,64345200
2017-02-27,72.279999,72.419998,69.879997,70.029999,65.975204,56944200
2017-03-06,70.000000,70.440002,69.540001,70.099998,66.041153,39108600
2017-03-13,69.989998,71.209999,69.709999,69.889999,66.327438,46714100
2017-03-20,70.139999,70.449997,69.529999,69.610001,66.061722,35426400
2017-03-27,69.519997,72.559998,69.330002,72.080002,68.405815,38117100
2017-04-03,72.080002,72.989998,71.379997,72.900002,69.184013,36922200
2017-04-10,72.989998,73.830002,72.730003,73.150002,69.421265,25270100
2017-04-17,73.160004,75.110001,73.150002,74.940002,71.120033,31470900
2017-04-24,75.080002,75.769997,74.419998,75.180000,71.347786,33751000
2017-05-01,75.089996,76.599998,75.089996,76.500000,72.600510,30106500
2017-05-08,76.500000,77.050003,75.370003,75.709999,71.850784,36521700
2017-05-15,75.800003,79.440002,74.959999,78.769997,75.255051,65935200
2017-05-22,78.650002,79.000000,77.790001,78.129997,74.643600,36170300
2017-05-29,78.000000,79.930000,77.930000,79.620003,76.067139,29761700
2017-06-05,79.599998,80.470001,78.230003,79.419998,75.876068,50495500
2017-06-12,79.400002,80.370003,73.290001,75.239998,71.882576,88475300
2017-06-19,75.379997,76.610001,74.519997,74.839996,71.500427,56317300
2017-06-26,74.949997,76.800003,74.919998,75.680000,72.302948,36057600
2017-07-03,75.839996,76.339996,75.050003,75.330002,71.968559,22354400
2017-07-10,75.150002,76.559998,73.129997,76.339996,72.933495,45611900
2017-07-17,76.290001,76.870003,75.550003,76.150002,72.751976,30582800
2017-07-24,76.029999,79.959999,76.029999,79.809998,76.248650,38635800
2017-07-31,79.820000,81.760002,79.690002,80.480003,76.888756,37751400
2017-08-07,80.570000,81.989998,80.360001,80.400002,76.812332,35422900
2017-08-14,80.589996,81.440002,78.330002,79.309998,76.247566,53409300
2017-08-21,79.120003,80.879997,77.849998,78.629997,75.593826,52989500
2017-08-28,78.410004,79.099998,77.500000,78.370003,75.343872,36785700
2017-09-04,77.949997,80.760002,77.730003,78.879997,75.834167,37315000
2017-09-11,79.150002,80.750000,78.660004,80.379997,77.276245,42086000
2017-09-18,80.209999,81.120003,79.250000,79.529999,76.459061,31854300
2017-09-25,78.919998,80.099998,77.980003,78.139999,75.122742,43423900
2017-10-02,77.900002,79.809998,77.500000,79.000000,75.949539,33204700
2017-10-09,79.500000,86.949997,79.400002,86.620003,83.275307,79444000
2017-10-16,86.580002,87.449997,85.019997,87.440002,84.063637,35270700
2017-10-23,87.339996,89.110001,87.150002,88.169998,84.765450,37796800
2017-10-30,87.940002,89.879997,86.389999,89.680000,86.217140,30930200
2017-11-06,89.419998,91.690002,88.309998,90.919998,87.409264,31773700
2017-11-13,91.040001,100.129997,89.650002,97.470001,93.706352,88457000
2017-11-20,96.440002,97.919998,95.760002,96.620003,92.889168,42555100
2017-11-27,96.849998,98.440002,95.820000,97.349998,93.590973,50189400
2017-12-04,97.730003,98.139999,96.139999,96.550003,92.821877,38431300
2017-12-11,96.959999,98.570000,96.290001,97.110001,93.852272,50147500
2017-12-18,97.379997,99.910004,97.360001,98.209999,94.915375,43554200
2017-12-25,98.349998,99.690002,98.349998,98.750000,95.437256,26344900
2018-01-01,99.300003,100.379997,98.519997,100.129997,96.770966,33168500
2018-01-08,100.250000,102.349998,98.529999,100.870003,97.486137,37575900
2018-01-15,101.339996,104.940002,100.339996,104.589996,101.081345,36467800
2018-01-22,104.500000,108.410004,104.040001,108.389999,104.753868,35062600
2018-01-29,108.110001,109.980003,104.150002,104.480003,100.975037,42988400
2018-02-05,103.400002,104.610001,96.430000,99.370003,96.036453,68300300
2018-02-12,100.129997,104.940002,98.800003,104.779999,101.264969,46624700
2018-02-19,96.989998,97.940002,91.239998,92.889999,89.773834,134748700
2018-02-26,92.900002,93.800003,87.239998,88.769997,85.792053,80172100
2018-03-05,88.139999,90.500000,87.339996,88.720001,85.743736,55234000
2018-03-12,88.699997,90.089996,85.900002,89.169998,86.692429,71698800
2018-03-19,88.910004,89.680000,85.279999,85.419998,83.046623,54520700
2018-03-26,86.220001,89.339996,85.480003,88.970001,86.497993,36596500
2018-04-02,88.000000,88.349998,84.839996,86.690002,84.281334,48091900
2018-04-09,86.849998,87.449997,85.190002,86.019997,83.629936,38190000
2018-04-16,86.199997,88.559998,86.120003,86.980003,84.563286,34589800
2018-04-23,86.889999,88.320000,85.570000,87.290001,84.864662,34024200
2018-04-30,87.940002,89.660004,85.120003,87.529999,85.098000,35574200
2018-05-07,87.489998,87.500000,81.949997,83.379997,81.063293,75392600
2018-05-14,83.889999,87.589996,83.489998,83.639999,81.828369,74319500
2018-05-21,84.139999,84.809998,81.779999,82.459999,80.673920,42503700
2018-05-28,81.959999,84.309998,81.809998,82.989998,81.192436,34448900
2018-06-04,83.500000,85.760002,83.300003,84.360001,82.532768,41874300
2018-06-11,84.410004,84.809998,83.059998,83.699997,81.887062,40692800
2018-06-18,83.050003,84.849998,82.370003,84.820000,82.982811,44726400
2018-06-25,84.589996,87.489998,84.480003,85.650002,83.794838,53088000
2018-07-02,85.650002,85.940002,83.400002,84.510002,82.679527,23502500
2018-07-09,85.000000,87.989998,84.769997,87.699997,85.800415,29496900
2018-07-16,87.620003,89.190002,86.830002,88.059998,86.152634,25102400
2018-07-23,87.650002,89.430000,87.110001,88.129997,86.221115,26776300
2018-07-30,88.000000,90.279999,87.620003,89.599998,87.659279,27822100
2018-08-06,89.309998,90.370003,88.650002,90.180000,88.226700,27189900
2018-08-13,90.199997,100.209999,89.370003,97.849998,96.286591,79427500
2018-08-20,97.669998,98.290001,94.349998,94.949997,93.432922,45667000
2018-08-27,95.260002,96.830002,94.290001,95.860001,94.328384,38269500
2018-09-03,95.800003,96.830002,95.239998,95.830002,94.298866,30578500
2018-09-10,96.110001,97.660004,94.349998,94.589996,93.078674,34668400
2018-09-17,94.750000,96.290001,94.150002,95.900002,94.367752,32847100
2018-09-24,95.440002,96.519997,93.690002,93.910004,92.409546,29118500
2018-10-01,94.290001,95.610001,92.889999,93.309998,91.819130,31815000
2018-10-08,93.250000,97.849998,93.019997,94.809998,93.295158,44844700
2018-10-15,94.500000,97.650002,93.820000,97.150002,95.597778,49435700
2018-10-22,97.339996,99.669998,96.110001,98.940002,97.359184,52556100
2018-10-29,99.510002,102.599998,99.089996,101.339996,99.720825,52807800
2018-11-05,101.190002,105.900002,100.629997,105.559998,103.873398,37069900
2018-11-12,105.500000,106.209999,96.919998,97.690002,96.129150,57699500
2018-11-19,97.940002,98.250000,93.309998,95.099998,93.580536,36075900
2018-11-26,95.690002,98.430000,94.410004,97.650002,96.089790,46053000
2018-12-03,98.019997,99.589996,92.449997,93.190002,91.701050,38372100
2018-12-10,93.559998,94.489998,91.570000,91.849998,90.875679,42904500
2018-12-17,91.220001,93.000000,86.139999,87.129997,86.205750,62135300
