Date,Open,High,Low,Close,Adj Close,Volume
2014-09-15,92.699997,99.699997,89.949997,93.889999,93.889999,271879400
2014-09-22,92.699997,92.949997,86.620003,90.459999,90.459999,184693600
2014-09-29,89.620003,90.879997,85.611000,88.099998,88.099998,113706400
2014-10-06,89.150002,90.349998,85.239998,85.879997,85.879997,69251100
2014-10-13,86.849998,90.900002,82.809998,87.910004,87.910004,79821200
2014-10-20,88.000000,98.000000,87.860001,95.760002,95.760002,106273300
2014-10-27,97.000000,100.669998,96.300003,98.599998,98.599998,122698300
2014-11-03,99.669998,114.769997,99.050003,114.559998,114.559998,242107700
2014-11-10,117.269997,120.000000,113.349998,115.099998,115.099998,292874600
2014-11-17,115.440002,115.629997,107.220001,110.730003,110.730003,174433000
2014-11-24,112.000000,115.169998,111.110001,111.639999,111.639999,64003500
2014-12-01,110.019997,111.680000,103.896004,107.900002,107.900002,96397700
2014-12-08,105.970001,107.949997,101.199997,105.110001,105.110001,92772700
2014-12-15,106.389999,111.199997,103.699997,110.650002,110.650002,93179400
2014-12-22,110.629997,110.980003,103.879997,105.949997,105.949997,44537000
2014-12-29,105.949997,107.660004,102.519997,103.599998,103.599998,40861100
2015-01-05,102.760002,105.339996,99.900002,103.019997,103.019997,68219000
2015-01-12,103.199997,103.360001,95.519997,96.889999,96.889999,68687600
2015-01-19,98.300003,105.199997,97.589996,103.110001,103.110001,48492900
2015-01-26,104.400002,105.129997,87.360001,89.080002,89.080002,181837800
2015-02-02,91.129997,91.879997,85.419998,85.680000,85.680000,93470600
2015-02-09,85.830002,89.300003,85.470001,89.050003,89.050003,66387700
2015-02-16,88.779999,88.989998,86.379997,86.639999,86.639999,37971100
2015-02-23,86.510002,87.160004,83.879997,85.120003,85.120003,55960400
2015-03-02,85.000000,86.269997,80.029999,84.400002,84.400002,116086900
2015-03-09,84.349998,84.349998,80.650002,81.860001,81.860001,68037200
2015-03-16,82.010002,87.040001,81.940002,85.199997,85.199997,121666400
2015-03-23,85.250000,85.529999,82.389999,84.580002,84.580002,60771400
2015-03-30,85.029999,85.150002,81.250000,82.279999,82.279999,56557700
2015-04-06,82.050003,87.690002,81.613998,84.580002,84.580002,94515700
2015-04-13,85.160004,85.709999,81.610001,81.900002,81.900002,74523500
