Date,Open,High,Low,Close,Adj Close,Volume
2018-12-24,139.199997,140.979996,136.789993,139.089996,139.089996,11955300
2018-12-31,141.830002,142.020004,129.830002,139.750000,139.750000,70271500
2019-01-07,140.550003,153.380005,139.009995,151.320007,151.320007,77751200
2019-01-14,148.500000,159.490005,146.539993,157.020004,157.020004,78935200
2019-01-21,154.399994,160.500000,150.207001,159.210007,159.210007,58940500
2019-01-28,157.800003,169.729996,155.300003,167.970001,167.970001,97478000
2019-02-04,166.320007,173.089996,163.750000,167.360001,167.360001,51692600
2019-02-11,168.850006,171.050003,165.410004,166.149994,166.149994,45338100
2019-02-18,166.979996,177.020004,166.500000,176.919998,176.919998,50047600
2019-02-25,181.259995,186.899994,179.369995,183.880005,183.880005,80163300
2019-03-04,186.000000,188.080002,171.565002,175.029999,175.029999,67447100
2019-03-11,177.830002,182.535004,177.580002,180.970001,180.970001,51408300
2019-03-18,181.929993,183.360001,175.335999,176.259995,176.259995,55430800
2019-03-25,174.330002,182.600006,174.100006,182.449997,182.449997,44778000
2019-04-01,185.089996,185.559998,176.759995,185.350006,185.350006,83246100
2019-04-08,184.190002,189.789993,183.750000,188.910004,188.910004,58459100
2019-04-15,188.059998,188.199997,182.559998,186.940002,186.940002,46309200
2019-04-22,184.500000,188.740005,183.610001,187.089996,187.089996,48923700
2019-04-29,187.419998,195.720001,183.820007,195.210007,195.210007,67123800
2019-05-06,185.169998,189.000000,173.070007,178.000000,178.000000,104930300
2019-05-13,169.789993,180.240005,168.490005,169.570007,169.570007,120933800
2019-05-20,164.440002,165.589996,154.410004,155.000000,155.000000,129632700
2019-05-27,156.399994,157.070007,147.949997,149.259995,149.259995,112902000
2019-06-03,149.600006,156.110001,148.845001,154.229996,154.229996,109461000
2019-06-10,158.779999,165.679993,157.229996,158.100006,158.100006,108764000
2019-06-17,157.529999,170.479996,157.419998,167.550003,167.550003,114053200
2019-06-24,168.399994,171.979996,164.619995,170.899994,170.899994,79574200
