Date,Open,High,Low,Close,Adj Close,Volume
2018-12-24,157.500000,158.520004,154.550003,156.229996,154.966034,42291400
2018-12-31,158.529999,159.360001,142.000000,148.259995,147.060516,221894400
2019-01-07,148.699997,154.529999,145.899994,152.289993,151.057922,203706100
2019-01-14,150.850006,157.880005,149.220001,156.820007,155.551285,155292000
2019-01-21,156.410004,158.130005,151.699997,157.759995,156.483673,112501600
2019-01-28,155.789993,169.000000,153.660004,166.520004,165.172806,202296800
2019-02-04,167.410004,175.570007,167.279999,170.410004,169.031326,151398400
2019-02-11,171.050003,172.479996,169.250000,170.419998,169.766235,112229600
2019-02-18,169.710007,173.320007,169.490005,172.970001,172.306458,81250100
2019-02-25,174.160004,175.869995,172.729996,174.970001,174.298782,120880600
2019-03-04,175.690002,177.750000,169.500000,172.910004,172.246689,116744300
2019-03-11,175.490005,187.330002,175.350006,186.119995,185.406006,158133500
2019-03-18,185.800003,197.690002,184.729996,191.050003,190.317093,182343300
2019-03-25,191.509995,192.880005,184.580002,189.949997,189.221313,167838600
2019-04-01,191.639999,197.100006,188.380005,197.000000,196.244263,111540400
2019-04-08,196.419998,202.850006,196.210007,198.869995,198.107086,132006700
2019-04-15,198.580002,204.149994,198.009995,203.860001,203.077957,96335600
2019-04-22,202.830002,208.479996,202.119995,204.300003,203.516266,97495400
2019-04-29,204.399994,215.309998,199.110001,211.750000,210.937683,186455600
2019-05-06,204.289993,208.839996,192.770004,197.179993,196.423569,173663600
2019-05-13,187.710007,192.470001,182.850006,189.000000,189.000000,186415500
2019-05-20,183.520004,188.000000,177.809998,178.970001,178.970001,156970100
2019-05-27,178.919998,180.589996,174.990005,175.070007,175.070007,104691400
2019-06-03,175.600006,191.919998,170.270004,190.149994,190.149994,154348200
2019-06-10,191.809998,196.789993,190.300003,192.740005,192.740005,111843100
2019-06-17,192.899994,200.850006,192.169998,198.779999,198.779999,131641500
2019-06-24,198.539993,201.570007,195.289993,199.740005,199.740005,86122100
