Date,Open,High,Low,Close,Adj Close,Volume,Average,Ticker
2015-12-21,231.690002,236.550003,228.130005,230.570007,230.570007,6177200,232.34000400000002,TSLA
2015-12-28,231.490005,243.630005,225.539993,240.00999500000003,240.00999500000003,10719400,234.584999,TSLA
2016-01-04,230.720001,231.380005,210.770004,211.0,211.0,20975400,221.0750045,TSLA
2016-01-11,214.00999500000003,214.449997,193.380005,204.990005,204.990005,23377300,203.91500100000002,TSLA
2016-01-18,208.710007,210.470001,191.25,202.550003,202.550003,16167600,200.8600005,TSLA
2016-01-25,200.059998,203.570007,182.410004,191.199997,191.199997,18707800,192.9900055,TSLA
2016-02-01,188.759995,199.520004,157.740005,162.600006,162.600006,32804100,178.63000449999998,TSLA
2016-02-08,157.100006,163.259995,141.050003,151.03999299999995,151.03999299999995,49782800,152.154999,TSLA
2016-02-15,158.699997,172.949997,154.110001,166.580002,166.580002,18266000,163.529999,TSLA
2016-02-22,170.119995,192.0,167.839996,190.339996,190.339996,28225700,179.91999800000002,TSLA
2016-02-29,192.399994,204.029999,181.5,201.039993,201.039993,27383200,192.7649995,TSLA
2016-03-07,197.679993,213.289993,197.399994,207.5,207.5,21243000,205.3449935,TSLA
2016-03-14,212.649994,234.479996,210.639999,232.740005,232.740005,19257600,222.5599975,TSLA
2016-03-21,235.339996,239.880005,215.0,227.75,227.75,19533500,227.4400025,TSLA
2016-03-28,231.610001,247.899994,225.0,237.589996,237.589996,35974000,236.449997,TSLA
2016-04-04,249.119995,269.339996,240.0,250.070007,250.070007,51324000,254.669998,TSLA
2016-04-11,251.0,258.98999,243.630005,254.50999500000003,254.50999500000003,27710500,251.3099975,TSLA
2016-04-18,252.229996,258.309998,241.25,253.75,253.75,22382800,249.779999,TSLA
2016-04-25,253.00999500000003,257.380005,237.809998,240.75999500000003,240.75999500000003,18032700,247.5950015,TSLA
2016-05-02,241.5,243.190002,208.110001,214.929993,214.929993,33348600,225.6500015,TSLA
2016-05-09,215.720001,216.149994,203.660004,207.610001,207.610001,20476800,209.90499899999998,TSLA
2016-05-16,208.149994,220.550003,204.020004,220.27999900000003,220.27999900000003,27283900,212.28500350000002,TSLA
2016-05-23,219.869995,225.929993,215.179993,223.039993,223.039993,18948100,220.554993,TSLA
2016-05-30,223.039993,224.75,216.889999,218.990005,218.990005,10010100,220.8199995,TSLA
2016-06-06,218.0,240.850006,215.449997,218.789993,218.789993,24953800,228.1500015,TSLA
2016-06-13,219.5,225.770004,212.52999900000003,215.470001,215.470001,16234600,219.15000150000003,TSLA
2016-06-20,219.5,223.75,189.729996,193.149994,193.149994,48984100,206.739998,TSLA
2016-06-27,190.860001,218.240005,187.869995,216.5,216.5,29655800,203.055,TSLA
2016-07-04,209.729996,219.809998,208.0,216.77999900000003,216.77999900000003,17769700,213.904999,TSLA
2016-07-11,219.960007,227.5,219.50999500000003,220.399994,220.399994,18478200,223.5049975,TSLA
2016-07-18,219.639999,229.800003,218.300003,222.270004,222.270004,16104100,224.050003,TSLA
2016-07-25,222.270004,235.27999900000003,221.369995,234.789993,234.789993,16295800,228.324997,TSLA
2016-08-01,235.5,236.630005,221.399994,230.02999900000003,230.02999900000003,19166500,229.0149995,TSLA
2016-08-08,228.0,231.539993,223.410004,225.610001,225.610001,10499000,227.4749985,TSLA
2016-08-15,226.020004,229.5,222.289993,225.0,225.0,9462500,225.8949965,TSLA
2016-08-22,224.169998,228.490005,218.820007,219.990005,219.990005,13422100,223.65500600000001,TSLA
2016-08-29,220.149994,220.399994,196.199997,197.779999,197.779999,23623000,208.2999955,TSLA
2016-09-05,199.020004,206.5,193.699997,194.470001,194.470001,15158500,200.0999985,TSLA
2016-09-12,195.0,205.699997,193.449997,205.399994,205.399994,15744100,199.574997,TSLA
2016-09-19,207.0,210.179993,201.559998,207.449997,207.449997,12629100,205.86999550000002,TSLA
2016-09-26,206.5,211.0,199.550003,204.029999,204.029999,13169300,205.2750015,TSLA
2016-10-03,212.300003,215.669998,195.800003,196.610001,196.610001,19615300,205.7350005,TSLA
2016-10-10,201.350006,204.139999,196.300003,196.509995,196.509995,14366700,200.220001,TSLA
2016-10-17,197.050003,206.660004,192.0,200.089996,200.089996,25230600,199.33000199999998,TSLA
2016-10-24,201.0,213.699997,199.830002,199.970001,199.970001,28203200,206.7649995,TSLA
2016-10-31,202.490005,202.490005,185.960007,190.559998,190.559998,23804700,194.225006,TSLA
2016-11-07,193.589996,197.490005,180.419998,188.559998,188.559998,26033400,188.95500149999998,TSLA
2016-11-14,188.0,193.0,178.190002,185.020004,185.020004,23972000,185.595001,TSLA
2016-11-21,185.039993,197.240005,183.710007,196.649994,196.649994,17215800,190.475006,TSLA
2016-11-28,195.479996,199.350006,180.0,181.470001,181.470001,21684300,189.675003,TSLA
2016-12-05,182.509995,193.839996,182.509995,192.179993,192.179993,18842300,188.17499550000002,TSLA
2016-12-12,192.800003,203.0,191.179993,202.490005,202.490005,20413100,197.08999649999998,TSLA
2016-12-19,202.490005,213.449997,199.839996,213.339996,213.339996,21158800,206.6449965,TSLA
2016-12-26,214.880005,223.800003,211.679993,213.690002,213.690002,18376700,217.739998,TSLA
2017-01-02,214.860001,230.309998,210.960007,229.00999500000003,229.00999500000003,28576400,220.63500249999998,TSLA
2017-01-09,228.970001,237.850006,225.580002,237.75,237.75,21151000,231.71500400000002,TSLA
2017-01-16,236.699997,248.679993,234.369995,244.729996,244.729996,20317500,241.524994,TSLA
2017-01-23,245.850006,258.459991,245.5,252.949997,252.949997,22689400,251.9799955,TSLA
2017-01-30,252.52999900000003,255.889999,247.100006,251.330002,251.330002,16562500,251.4950025,TSLA
2017-02-06,251.0,271.179993,250.630005,269.230011,269.230011,23180200,260.90499900000003,TSLA
2017-02-13,270.73999,287.390015,264.149994,272.230011,272.230011,32641300,275.7700045,TSLA
2017-02-20,275.450012,283.450012,250.199997,257.0,257.0,37518500,266.8250045,TSLA
2017-02-27,248.169998,254.850006,242.00999500000003,251.570007,251.570007,28619600,248.4300005,TSLA
2017-03-06,247.910004,253.889999,243.0,243.690002,243.690002,17485800,248.4449995,TSLA
2017-03-13,244.820007,265.75,242.77999900000003,261.5,261.5,29581500,254.26499950000002,TSLA
2017-03-20,260.600006,264.799988,250.240005,263.160004,263.160004,23549700,257.5199965,TSLA
2017-03-27,260.600006,282.0,259.75,278.299988,278.299988,25337600,270.875,TSLA
2017-04-03,286.899994,304.880005,284.579987,302.540009,302.540009,42004300,294.729996,TSLA
2017-04-10,309.149994,313.730011,295.299988,304.0,304.0,28724400,304.5149995,TSLA
2017-04-17,302.700012,309.149994,297.899994,305.600006,305.600006,21731600,303.524994,TSLA
2017-04-24,309.220001,314.799988,305.859985,314.070007,314.070007,24448200,310.3299865,TSLA
2017-05-01,314.880005,327.660004,290.76001,308.350006,308.350006,43675100,309.210007,TSLA
2017-05-08,310.899994,327.0,305.820007,324.809998,324.809998,31300000,316.4100035,TSLA
2017-05-15,318.380005,320.200012,305.309998,310.829987,310.829987,28827800,312.755005,TSLA
2017-05-22,312.799988,325.48999,303.480011,325.140015,325.140015,26497100,314.48500049999996,TSLA
2017-05-29,326.0,344.880005,325.76001,339.850006,339.850006,30944500,335.3200075,TSLA
2017-06-05,338.5,376.869995,334.209991,357.320007,357.320007,53540400,355.539993,TSLA
2017-06-12,357.98999,384.25,350.619995,371.399994,371.399994,52301500,367.4349975,TSLA
2017-06-19,375.0,386.98999,367.799988,383.450012,383.450012,32886800,377.394989,TSLA
2017-06-26,386.690002,386.950012,354.100006,361.609985,361.609985,33972500,370.525009,TSLA
2017-07-03,370.23999,371.350006,306.299988,313.220001,313.220001,56853500,338.824997,TSLA
2017-07-10,312.899994,333.100006,303.130005,327.7799990000001,327.7799990000001,49946100,318.1150055,TSLA
2017-07-17,325.540009,331.649994,313.450012,328.399994,328.399994,32675400,322.550003,TSLA
2017-07-24,330.23999,347.5,326.290009,335.070007,335.070007,33629900,336.8950045,TSLA
2017-07-31,335.5,357.269989,311.220001,356.910004,356.910004,52733600,334.244995,TSLA
2017-08-07,357.350006,370.0,352.75,357.869995,357.869995,32125100,361.375,TSLA
2017-08-14,364.630005,367.660004,345.799988,347.459991,347.459991,21437500,356.729996,TSLA
2017-08-21,345.820007,356.660004,331.850006,348.049988,348.049988,23840600,344.255005,TSLA
2017-08-28,347.2799990000001,358.440002,338.75,355.399994,355.399994,18372900,348.595001,TSLA
2017-09-04,353.799988,355.48999,341.559998,343.399994,343.399994,15429200,348.524994,TSLA
2017-09-11,351.350006,380.0,350.0,379.809998,379.809998,30448200,365.0,TSLA
2017-09-18,380.25,389.609985,350.880005,351.089996,351.089996,31336600,370.244995,TSLA
2017-09-25,353.149994,357.470001,335.399994,341.100006,341.100006,31249200,346.4349975,TSLA
2017-10-02,342.519989,360.100006,331.2799990000001,356.880005,356.880005,32073100,345.69000250000005,TSLA
2017-10-09,349.649994,359.7799990000001,342.670013,355.570007,355.570007,26600500,351.225006,TSLA
2017-10-16,353.76001,363.0,344.339996,345.100006,345.100006,23600100,353.66999799999996,TSLA
2017-10-23,349.880005,349.950012,316.660004,320.869995,320.869995,30836300,333.30500800000004,TSLA
2017-10-30,319.179993,332.609985,292.630005,306.089996,306.089996,47069400,312.619995,TSLA
2017-11-06,307.0,308.359985,296.299988,302.98999,302.98999,26566200,302.3299865,TSLA
2017-11-13,300.130005,326.670013,299.109985,315.049988,315.049988,38796900,312.889999,TSLA
2017-11-20,313.790009,318.230011,304.75,315.549988,315.549988,23670700,311.4900055,TSLA
2017-11-27,313.25,320.0,301.230011,306.5299990000001,306.5299990000001,26917300,310.6150055,TSLA
2017-12-04,306.5,318.630005,300.0,315.130005,315.130005,25926000,309.3150025,TSLA
2017-12-11,314.630005,347.440002,313.75,343.450012,343.450012,35625800,330.595001,TSLA
2017-12-18,344.899994,346.730011,324.820007,325.200012,325.200012,26856000,335.77500899999995,TSLA
2017-12-25,323.829987,323.940002,309.540009,311.350006,311.350006,17184000,316.7400055,TSLA
2018-01-01,312.0,325.25,305.679993,316.579987,316.579987,23411200,315.4649965,TSLA
2018-01-08,316.0,344.809998,315.5,336.220001,336.220001,32786500,330.154999,TSLA
2018-01-15,337.540009,352.299988,334.799988,350.019989,350.019989,24132100,343.549988,TSLA
2018-01-22,349.399994,360.5,335.709991,342.850006,342.850006,28243000,348.1049955,TSLA
2018-01-29,339.850006,359.660004,338.2799990000001,343.75,343.75,23581400,348.9700015000001,TSLA
2018-02-05,337.970001,348.619995,294.76001,310.420013,310.420013,39770000,321.6900025,TSLA
2018-02-12,316.130005,343.119995,306.25,335.48999,335.48999,26294200,324.6849975,TSLA
2018-02-19,334.470001,354.98999,331.5,352.049988,352.049988,20016200,343.244995,TSLA
2018-02-26,353.5,359.98999,322.970001,335.119995,335.119995,27185500,341.4799955,TSLA
2018-03-05,332.390015,337.75,321.73999,327.170013,327.170013,22189800,329.744995,TSLA
2018-03-12,328.609985,347.209991,319.070007,321.350006,321.350006,34879300,333.139999,TSLA
2018-03-19,316.5,322.440002,300.450012,301.540009,301.540009,29801700,311.44500700000003,TSLA
2018-03-26,307.339996,307.589996,248.210007,266.130005,266.130005,58419300,277.9000015,TSLA
2018-04-02,256.26001,309.2799990000001,244.589996,299.299988,299.299988,87496500,276.93499750000007,TSLA
2018-04-09,300.369995,309.5,289.209991,300.339996,300.339996,43658500,299.3549955,TSLA
2018-04-16,299.0,301.01001,282.51001,290.23999,290.23999,31614700,291.76001,TSLA
2018-04-23,291.290009,294.470001,276.5,294.079987,294.079987,23312900,285.4850005,TSLA
2018-04-30,293.609985,306.850006,275.230011,294.089996,294.089996,43745700,291.0400085,TSLA
2018-05-07,297.5,312.98999,295.170013,301.059998,301.059998,30666800,304.0800015,TSLA
2018-05-14,303.320007,304.940002,274.0,276.820007,276.820007,34152500,289.470001,TSLA
2018-05-21,281.329987,291.48999,273.420013,278.850006,278.850006,32133300,282.4550015,TSLA
2018-05-28,278.51001,295.01001,276.149994,291.820007,291.820007,24500400,285.58000200000004,TSLA
2018-06-04,294.339996,330.0,286.73999,317.660004,317.660004,52110800,308.369995,TSLA
2018-06-11,322.51001,364.670013,322.5,358.170013,358.170013,66830000,343.58500649999996,TSLA
2018-06-18,355.399994,373.730011,332.0,333.630005,333.630005,51452000,352.8650055,TSLA
2018-06-25,330.119995,357.019989,325.799988,342.950012,342.950012,37607900,341.4099885,TSLA
2018-07-02,360.070007,364.779999,296.220001,308.899994,308.899994,57384300,330.5,TSLA
2018-07-09,311.98999,327.679993,308.0,318.869995,318.869995,33543400,317.8399965,TSLA
2018-07-16,311.709991,325.5,306.25,313.579987,313.579987,31516600,315.875,TSLA
2018-07-23,301.839996,310.700012,292.549988,297.179993,297.179993,37992900,301.625,TSLA
2018-07-30,295.899994,355.0,286.130005,348.170013,348.170013,58891900,320.5650025,TSLA
2018-08-06,345.459991,387.459991,339.149994,355.48999,355.48999,92667000,363.3049925,TSLA
2018-08-13,361.130005,363.190002,303.5299990000001,305.5,305.5,51560500,333.36000050000007,TSLA
2018-08-20,291.700012,327.320007,288.200012,322.820007,322.820007,45270400,307.7600095,TSLA
2018-08-27,318.0,322.440002,297.720001,301.660004,301.660004,40767600,310.0800015,TSLA
2018-09-03,296.940002,298.190002,252.25,263.23999,263.23999,46044000,275.220001,TSLA
2018-09-10,273.26001,297.329987,271.0,295.200012,295.200012,46574800,284.16499350000004,TSLA
2018-09-17,290.040009,305.980011,275.5,299.100006,299.100006,44129900,290.7400055,TSLA
2018-09-24,298.480011,314.959991,260.559998,264.769989,264.769989,59326700,287.7599945,TSLA
2018-10-01,305.769989,316.839996,260.0,261.950012,261.950012,69274800,288.41999799999996,TSLA
2018-10-08,264.519989,267.76001,247.770004,258.77999900000003,258.77999900000003,53717700,257.765007,TSLA
2018-10-15,259.059998,282.700012,253.5,260.0,260.0,39178600,268.100006,TSLA
2018-10-22,260.679993,339.899994,252.589996,330.899994,330.899994,92952600,296.244995,TSLA
2018-10-29,337.470001,349.200012,322.26001,346.410004,346.410004,47045100,335.730011,TSLA
2018-11-05,340.5,357.579987,330.140015,350.51001,350.51001,34157900,343.860001,TSLA
2018-11-12,348.369995,355.700012,330.339996,354.309998,354.309998,29262300,343.020004,TSLA
2018-11-19,356.339996,366.75,325.549988,325.829987,325.829987,26603000,346.149994,TSLA
2018-11-26,325.0,351.600006,325.0,350.480011,350.480011,27187800,338.300003,TSLA
2018-12-03,360.0,379.48999,350.76001,357.970001,357.970001,36122100,365.125,TSLA
2018-12-10,360.0,377.869995,353.119995,365.709991,365.709991,31652800,365.494995,TSLA
2018-12-17,362.0,365.700012,311.869995,319.769989,319.769989,40136900,338.7850035,TSLA
2018-12-24,313.5,336.23999,294.089996,333.869995,333.869995,32237100,315.164993,TSLA
2018-12-31,337.790009,339.209991,297.380005,317.690002,317.690002,32309400,318.29499799999996,TSLA
2019-01-07,321.720001,348.410004,317.75,347.26001,347.26001,31088100,333.08000200000004,TSLA
2019-01-14,342.380005,352.0,299.730011,302.26001,302.26001,43823100,325.8650055,TSLA
2019-01-21,304.820007,308.0,279.27999900000003,297.040009,297.040009,39858500,293.63999950000004,TSLA
2019-01-28,292.910004,316.100006,287.75,312.209991,312.209991,42147900,301.925003,TSLA
2019-02-04,312.980011,324.23999,298.5,305.799988,305.799988,31498200,311.369995,TSLA
2019-02-11,311.600006,318.600006,301.0,307.880005,307.880005,26894600,309.800003,TSLA
2019-02-18,306.559998,311.540009,290.5,294.709991,294.709991,25960300,301.0200045,TSLA
2019-02-25,297.910004,320.0,288.769989,294.790009,294.790009,59825000,304.3849945,TSLA
2019-03-04,298.119995,299.0,270.100006,284.140015,284.140015,64436600,284.550003,TSLA
2019-03-11,283.519989,295.390015,274.399994,275.429993,275.429993,43630000,284.8950045,TSLA
2019-03-18,276.0,278.049988,263.459991,264.52999900000003,264.52999900000003,43682500,270.75498949999997,TSLA
2019-03-25,259.709991,280.329987,254.460007,279.859985,279.859985,39110500,267.394997,TSLA
2019-04-01,282.619995,296.170013,260.589996,274.959991,274.959991,58278200,278.3800045,TSLA
2019-04-08,277.690002,281.160004,265.600006,267.700012,267.700012,39957600,273.380005,TSLA
2019-04-15,268.630005,275.0,258.630005,273.26001,273.26001,28314300,266.8150025,TSLA
2019-04-22,269.0,269.679993,231.130005,235.139999,235.139999,78028600,250.40499900000003,TSLA
2019-04-29,235.860001,256.609985,231.5,255.02999900000003,255.02999900000003,78749600,244.0549925,TSLA
2019-05-06,250.020004,258.350006,236.020004,239.520004,239.520004,40861400,247.185005,TSLA
2019-05-13,232.00999500000003,234.5,208.919998,211.02999900000003,211.02999900000003,50653200,221.70999899999998,TSLA
2019-05-20,202.800003,207.399994,186.220001,190.630005,190.630005,97899000,196.8099975,TSLA
2019-05-27,191.199997,195.0,184.100006,185.160004,185.160004,40614700,189.550003,TSLA
2019-06-03,185.509995,211.0,176.990005,204.5,204.5,76628400,193.9950025,TSLA
2019-06-10,210.25,223.380005,207.509995,214.919998,214.919998,53037700,215.445,TSLA
2019-06-17,215.479996,234.740005,214.270004,224.740005,224.740005,24985700,224.50500449999998,TSLA
